choice,travel_dow,trip_purpose,distance,hh_vehicles,hh_size,hh_bikes,hh_descr,hh_income,gender,age,license,education_level,work_status,departure_time
walk,3,HOME_WORK,0.44932528732415516,2,3,0,detached,7,0,57,1,6,FTE,15.202046103754226
walk,1,HOME_WORK,0.7600409398472034,2,2,0,detached,7,0,60,1,5,PTE,16.27329104243842
passenger,5,HOME_WORK,3.4410914264038848,2,2,6,appartment,7,0,59,1,6,FTE,21.630557025432307
drive,5,HOME_WORK,13.960576617866455,2,3,0,detached,6,0,32,1,5,FTE,5.512904198018486
drive,4,HOME_WORK,2.7544077845236252,2,3,0,detached,7,0,35,1,6,FTE,15.498486124689336
pt,3,HOME_WORK,2.240967700179674,2,1,0,detached,4,0,55,1,3,FTE,5.51261850021708
passenger,3,HOME_WORK,12.719069529297714,3,5,0,detached,6,0,51,1,4,PTE,19.72975773996714
drive,1,HOME_WORK,1.465866545382862,2,2,0,detached,4,0,80,1,6,PTE,5.40624562571621
passenger,1,HOME_WORK,4.2301992888671816,2,2,0,detached,5,0,65,1,4,Retired,7.241975829572791
walk,1,HOME_WORK,9.617668039331537,1,3,0,appartment,6,0,32,1,6,FTE,18.414714672776267
drive,1,HOME_WORK,9.725586921073047,1,1,0,detached,1,0,74,1,6,Retired,10.341061064507315
drive,2,HOME_WORK,12.03904016025929,1,1,0,appartment,5,0,54,1,5,PTE,8.677621994995611
drive,1,HOME_WORK,13.393308890630154,2,4,0,detached,5,0,33,1,3,FTE,15.489697008666457
pt,2,HOME_WORK,12.689811316584942,0,3,1,detached,3,0,52,1,3,Retired,8.731935135771288
drive,3,HOME_WORK,14.072839495281828,1,1,0,duplex_townhouse,5,0,53,1,3,FTE,19.262931354552173
drive,5,HOME_WORK,4.285257692048522,1,1,0,duplex_townhouse,6,0,50,1,5,FTE,14.90089137403535
drive,3,HOME_WORK,10.623500000355412,2,2,0,appartment,4,0,29,1,3,FTE,17.20427689326236
drive,3,HOME_WORK,0.8421391717983546,3,1,1,detached,2,0,61,1,3,FTE,18.98184090941085
pt,4,HOME_WORK,28.90786567432884,0,1,0,appartment,7,0,47,1,1,FTE,21.62298594529269
drive,4,HOME_WORK,5.0158181628476415,2,2,0,appartment,6,0,53,1,2,FTE,6.437140142643077
drive,4,HOME_WORK,5.968318045856896,1,3,0,detached,4,0,48,1,2,FTE,11.71917741790602
drive,2,HOME_WORK,14.431944598746504,2,2,0,detached,5,0,76,1,6,Retired,22.449089699601288
drive,2,HOME_WORK,6.754916252784977,2,2,2,duplex_townhouse,6,0,62,1,5,FTE,19.58285915345867
pt,5,HOME_WORK,3.1539586715601726,4,4,0,detached,6,0,41,1,3,Unemployed,5.552267275687633
passenger,1,HOME_WORK,2.901909650884119,1,1,0,appartment,1,0,30,1,3,Unemployed,15.88434737707682
drive,6,HOME_WORK,0.2945530672959662,2,5,5,detached,1,0,20,0,2,Student,5.975019179154026
drive,5,HOME_WORK,0.362369413112152,1,1,0,detached,3,0,68,1,3,PTE,13.51582541512703
drive,4,HOME_WORK,8.316153841881107,2,3,3,detached,7,0,35,1,3,FTE,9.564774741524658
pt,4,HOME_WORK,21.805070718917506,2,2,0,detached,7,0,54,0,6,FTE,14.405078307946347
drive,1,HOME_WORK,29.139081482281863,2,2,2,duplex_townhouse,6,0,50,1,5,FTE,14.03854335667472
pt,2,HOME_WORK,8.994159682257855,1,2,0,detached,4,0,59,1,2,FTE,20.03261697581114
drive,5,HOME_WORK,19.140205197390717,2,3,0,detached,4,0,53,1,3,FTE,22.024858173707294
drive,3,HOME_WORK,45.13600426465772,2,2,2,detached,6,0,54,1,6,FTE,18.19573152698106
drive,3,HOME_WORK,2.2859328109300785,0,1,0,duplex_townhouse,1,0,51,1,3,Homemaker,10.38163640783258
pt,5,HOME_WORK,25.442892749228402,2,2,0,detached,7,0,48,1,5,FTE,17.43563298334219
drive,5,HOME_WORK,3.3206665699912494,1,1,1,detached,3,0,39,1,5,Student,15.655630403647919
drive,2,HOME_WORK,4.212343912803136,2,2,0,detached,7,0,54,1,6,Homemaker,16.956980368991257
drive,4,HOME_WORK,3.1994911412645997,1,2,1,detached,2,0,82,1,3,Retired,14.870352209390502
drive,5,HOME_WORK,10.76344728607345,2,3,0,detached,4,0,46,1,2,FTE,16.29432036362692
drive,5,HOME_WORK,29.776774583766468,3,4,3,detached,7,0,48,1,5,Student,8.368055371089513
drive,4,HOME_WORK,4.618248734937691,2,2,0,detached,7,0,42,1,5,FTE,10.759127861868933
drive,5,HOME_WORK,17.347859916448115,0,1,0,detached,2,0,65,1,2,PTE,6.429793165791971
pt,5,HOME_WORK,1.8907831554106034,2,2,0,detached,7,0,49,1,6,FTE,5.6126143475616015
drive,3,HOME_WORK,0.5571034129979325,2,2,0,detached,7,0,31,1,5,FTE,11.619490020885088
drive,3,HOME_WORK,7.545886388707211,1,3,2,duplex_townhouse,7,0,19,1,6,Student,7.945312894629928
drive,1,HOME_WORK,1.8089843257549079,1,3,2,detached,7,0,57,1,3,FTE,6.906235560213319
pt,4,HOME_WORK,0.51894385938956,1,1,0,duplex_townhouse,2,0,69,1,4,FTE,14.459824400628792
drive,5,HOME_WORK,4.657388522583346,2,2,0,detached,4,0,27,1,5,FTE,14.540042450330523
passenger,1,HOME_WORK,33.94324185790432,2,3,1,detached,6,0,60,1,5,Retired,6.637947620160075
passenger,3,HOME_WORK,10.370633254566961,2,3,2,detached,7,0,23,1,6,Student,10.984144015143185
drive,3,HOME_WORK,2.7022210117328065,1,1,1,appartment,3,0,47,1,3,FTE,15.869929063102981
drive,3,HOME_WORK,19.30534418450088,2,3,0,detached,3,0,60,1,2,PTE,5.291725109105284
drive,3,HOME_WORK,25.715448215329914,2,2,0,detached,6,0,59,1,5,FTE,13.180214057659935
drive,7,HOME_WORK,1.266843994364153,2,2,2,detached,7,0,37,1,6,FTE,8.678895751237535
pt,2,HOME_WORK,39.92265415378235,2,1,1,duplex_townhouse,3,0,70,1,5,Retired,9.518558275023574
drive,2,HOME_WORK,1.3548677816570676,1,1,1,duplex_townhouse,6,0,38,1,5,FTE,14.810923706964177
pt,3,HOME_WORK,3.3268508903680023,1,1,0,detached,3,0,82,1,3,FTE,3.4518718517430313
drive,5,HOME_WORK,0.028815073901111495,1,1,0,detached,7,0,60,1,5,Volunteer,9.95837750968332
drive,2,HOME_WORK,1.349372742740022,5,2,0,detached,5,0,48,1,3,FTE,18.058804605909963
drive,4,HOME_WORK,5.22862047505431,2,3,2,detached,6,0,52,1,5,FTE,19.226267150701382
drive,4,HOME_WORK,0.5721538527640915,2,1,1,detached,5,0,77,1,5,FTE,14.565598752165469
drive,6,HOME_WORK,45.09860023139907,2,2,2,detached,7,0,46,1,5,FTE,17.489416272785597
passenger,3,HOME_WORK,8.250035507647441,2,1,0,appartment,2,0,34,1,5,PTE,16.427959111402295
drive,3,HOME_WORK,7.222347489379461,2,2,0,detached,7,0,58,1,6,PTE,17.38585105835441
drive,1,HOME_WORK,37.83784872751596,5,4,2,detached,5,0,52,1,5,FTE,16.226235426249985
drive,6,HOME_WORK,7.208704612555533,2,4,0,duplex_townhouse,7,0,53,1,6,FTE,12.722622939337148
drive,2,HOME_WORK,1.5847959604519026,1,1,0,appartment,2,0,69,1,6,Volunteer,5.571835068962903
drive,5,HOME_WORK,5.456327138444779,1,1,0,duplex_townhouse,2,0,55,1,5,Volunteer,16.12376920975289
drive,1,HOME_WORK,15.566450870669845,1,2,0,detached,2,0,50,1,6,PTE,14.256781354215967
drive,7,HOME_WORK,1.0168804489499306,2,5,3,detached,7,0,46,1,4,Homemaker,15.673458540110468
drive,3,HOME_WORK,6.34000469757365,3,1,0,detached,6,0,57,1,6,PTE,6.909202807554241
passenger,6,HOME_WORK,13.351876951513132,0,3,3,appartment,1,0,42,0,2,PTE,15.104401000284975
drive,2,HOME_WORK,14.72695919663703,2,2,2,detached,7,0,44,1,5,FTE,13.266968907892089
pt,5,HOME_WORK,10.664856324339171,1,1,4,appartment,2,0,40,1,1,Student,6.911983793510205
walk,4,HOME_WORK,0.12843775044909184,2,3,2,detached,7,0,44,1,2,Homemaker,13.359654922127088
drive,1,HOME_WORK,14.073829772258911,4,3,1,appartment,7,0,36,1,5,Homemaker,6.197875590643227
pt,1,HOME_WORK,5.153666335993483,1,1,0,detached,1,0,29,1,6,Unemployed,5.736705821362254
drive,5,HOME_WORK,3.479915874082022,3,4,3,detached,1,0,27,1,5,PTE,16.826669079259414
pt,4,HOME_WORK,8.799534423741664,2,4,2,detached,5,0,53,1,6,FTE,5.524767690084355
drive,2,HOME_WORK,4.945526548954648,1,4,1,detached,7,0,29,0,4,FTE,6.612620194779203
drive,2,HOME_WORK,11.542070540282358,0,2,2,detached,4,0,73,1,3,FTE,7.497225270572464
drive,5,HOME_WORK,1.8112358655472494,0,1,0,detached,2,0,53,1,3,PTE,12.631068184567384
drive,3,HOME_WORK,7.416453805563663,2,1,0,detached,7,0,55,1,5,FTE,5.993892210995996
drive,3,HOME_WORK,6.403428853030956,2,2,0,detached,6,0,60,1,6,Retired,15.072727767994284
pt,3,HOME_WORK,19.033837960997257,2,2,0,detached,3,0,45,1,3,FTE,5.644851472089049
pt,1,HOME_WORK,5.5094413369902036,2,4,4,detached,6,0,31,1,3,PTE,11.269516814831078
drive,5,HOME_WORK,2.9322258135146706,2,1,0,appartment,6,0,85,1,5,Retired,9.387949592972163
walk,1,HOME_WORK,0.029188096711345906,1,2,2,detached,2,0,60,1,2,PTE,17.164944643182444
drive,4,HOME_WORK,13.583588484951546,0,2,0,appartment,2,0,60,1,4,Volunteer,5.760853833832906
drive,5,HOME_WORK,5.998654420227535,1,1,1,detached,5,0,53,1,4,FTE,5.928670491122819
drive,5,HOME_WORK,7.309927424983628,3,3,0,detached,7,0,57,1,5,FTE,19.521391590889973
pt,4,HOME_WORK,8.03733807652342,1,2,0,appartment,3,0,61,1,5,FTE,6.721457313870472
drive,2,HOME_WORK,5.121781579369837,1,2,2,detached,1,0,64,1,5,Retired,17.771656463861003
pt,3,HOME_WORK,11.765259169914339,2,4,4,detached,7,0,28,1,5,FTE,5.971094916936747
drive,5,HOME_WORK,2.427602031845171,2,2,0,detached,5,0,42,1,4,FTE,10.018445066202839
drive,1,HOME_WORK,2.8148594259655506,4,2,2,detached,7,0,30,1,6,FTE,8.109812995008001
drive,4,HOME_WORK,34.709534528191725,1,1,2,detached,6,0,28,1,6,FTE,16.407831186269874
