choice,travel_dow,trip_purpose,distance,hh_vehicles,hh_size,hh_bikes,hh_descr,hh_income,gender,age,license,education_level,work_status,departure_time
walk,4,ESCORT_TRANSFER,4.138885601477135,1,1,0,appartment,4,0,47.0,1,6,FTE,9.48187792890918
pt,5,HOME_WORK,5.5858908904232365,1,2,0,detached,7,1,28.0,1,5,FTE,18.14105150475427
drive,3,HOME_OTHER,3.447566444006788,1,2,0,detached,7,0,27.0,1,6,FTE,11.971115864575644
drive,1,HOME_OTHER,16.33487844549521,1,2,0,detached,5,1,58.0,1,3,FTE,6.278497809575041
passenger,4,OTHER,17.63300112717031,2,4,4,detached,7,0,6.0,0,1,Student,14.208278628465143
drive,1,ESCORT_TRANSFER,2.507866183070187,1,3,0,detached,2,0,74.0,1,5,Volunteer,8.07179045496339
passenger,3,OTHER,3.070540232843025,1,1,1,detached,4,0,27.0,1,6,PTE,15.000066123936861
drive,2,HOME_WORK,1.8400069895913522,1,4,1,detached,3,1,30.0,1,3,FTE,17.738976116579106
drive,1,ESCORT_TRANSFER,0.1699562033349985,2,2,0,detached,3,0,60.0,1,3,FTE,12.320950534510088
passenger,5,SHOPPING,4.1548340034652,2,5,4,detached,7,0,31.0,1,5,FTE,18.04157952473943
drive,4,HOME_OTHER,0.7895150221970499,1,1,0,detached,7,0,47.0,1,5,FTE,21.38363497002111
walk,6,OTHER,-0.1953169096573858,1,2,2,appartment,7,1,23.0,1,6,FTE,22.59373793993773
walk,2,HOME_OTHER,0.09697202690620144,1,2,0,appartment,7,0,61.0,1,5,PTE,7.98250306224347
drive,5,HOME_WORK,14.152557655019267,1,1,0,appartment,5,0,29.0,1,3,FTE,16.084374856591637
drive,3,HOME_WORK,3.0417893188807423,1,2,0,appartment,5,1,49.0,1,2,FTE,7.919810908827194
drive,5,OTHER,2.7679217293342058,1,4,0,detached,6,0,30.0,1,3,PTE,12.710610330491878
drive,1,HOME_OTHER,3.1501378489327863,2,2,0,detached,3,1,63.0,1,6,Retired,15.159223465816966
passenger,1,SHOPPING,0.12951025327568844,2,2,1,appartment,5,0,26.0,1,5,Unknown,21.46480179799211
passenger,7,HOME_EDU,1.044368218070287,2,1,5,detached,7,1,3.0,0,1,Student,9.785148885275431
passenger,3,SHOPPING,2.3054935695047223,1,2,1,appartment,7,0,27.0,1,5,FTE,14.811046850051767
drive,2,SHOPPING,6.071836260381078,2,4,4,detached,6,0,56.0,1,6,Homemaker,18.046129998044773
drive,3,SHOPPING,1.5516509154993103,2,4,0,detached,4,0,44.0,1,2,Homemaker,12.565336013757616
passenger,2,ESCORT_TRANSFER,27.401941706961207,2,4,0,detached,7,1,4.0,0,1,Student,18.720333046712653
drive,3,HOME_OTHER,2.204198047727669,1,1,0,detached,1,0,48.0,1,2,Retired,17.16882126678611
passenger,6,HOME_OTHER,3.5536207100055015,2,5,1,detached,7,0,7.0,0,1,Student,22.416300025832594
drive,4,HOME_WORK,2.1067677638515074,2,2,0,detached,7,0,52.0,1,6,FTE,17.903244879514613
drive,3,HOME_WORK,3.375704086108151,2,3,0,detached,6,1,13.0,1,6,Retired,9.0244340938129
drive,2,HOME_OTHER,0.2994706394318233,2,2,0,detached,4,0,74.0,1,5,Retired,8.117349437118893
passenger,2,HOME_OTHER,0.5667410077617109,1,1,0,appartment,4,0,64.0,1,6,Retired,14.922329670567603
walk,5,HOME_OTHER,-0.14231573334986425,2,3,3,detached,5,0,27.0,1,5,Homemaker,15.140587765871107
drive,1,OTHER,7.018952554792204,1,1,1,detached,3,0,59.0,1,5,Volunteer,8.339604064290874
passenger,2,ESCORT_TRANSFER,0.12090227082171945,1,2,0,appartment,1,1,80.0,0,2,Retired,6.651360627963154
drive,2,OTHER,2.919990513800722,1,1,1,detached,3,1,62.0,1,6,Retired,12.549299970338947
drive,4,ESCORT_TRANSFER,3.0231263215735225,2,2,1,detached,7,1,59.0,1,5,Retired,14.520138495880852
passenger,4,SHOPPING,0.8840732126296224,1,1,0,detached,2,0,73.0,0,2,Retired,17.70395560099224
walk,1,HOME_OTHER,-0.14026884241784887,1,3,4,appartment,7,0,26.0,1,5,FTE,15.251715121879709
passenger,2,SHOPPING,3.617217005546852,1,2,1,detached,6,0,51.0,1,6,PTE,17.57936993778548
drive,1,HOME_WORK,3.18665028317701,2,1,2,detached,3,1,45.0,1,6,FTE,17.531263691312734
drive,6,SHOPPING,5.792658232090608,3,3,0,detached,5,0,48.0,1,2,PTE,8.990599376365807
cycle,2,HOME_OTHER,6.70900438756281,3,2,2,detached,7,1,45.0,1,6,FTE,18.68955990579546
drive,5,OTHER,10.81554415810459,2,2,0,detached,5,0,61.0,1,2,FTE,13.799704272678989
walk,4,ESCORT_TRANSFER,-0.1260311885019495,1,2,0,appartment,7,1,27.0,1,6,FTE,18.53368191153793
pt,5,SHOPPING,5.873028776955434,1,1,0,appartment,1,0,30.0,1,5,FTE,7.256834026385631
passenger,1,HOME_WORK,-0.03393477177496329,0,3,0,appartment,2,1,59.0,1,1,FTE,7.425886886909152
passenger,5,OTHER,3.345379263183819,1,2,0,appartment,4,1,63.0,1,6,Retired,18.282716241201225
walk,2,HOME_OTHER,4.489335236145399,0,1,0,duplex_townhouse,1,1,57.0,0,2,FTE,14.438181144300254
drive,4,SHOPPING,1.7401916686281473,1,1,1,detached,3,1,64.0,1,5,Retired,13.842363328224852
drive,1,HOME_WORK,6.495023773294958,2,1,3,detached,6,0,27.0,1,6,PTE,9.828840294199182
drive,5,OTHER,0.05558769371933958,2,2,0,detached,5,0,59.0,1,3,Volunteer,13.56432343812047
drive,2,HOME_WORK,0.26943259341742065,0,1,0,appartment,1,0,25.0,1,1,FTE,21.424680424388406
passenger,1,ESCORT_TRANSFER,17.979610824651168,2,3,0,detached,7,0,45.0,1,6,PTE,17.354765575942448
drive,4,HOME_WORK,13.243990927678812,2,1,4,detached,7,1,36.0,1,6,FTE,18.119743314079873
drive,1,SHOPPING,0.33476432726726923,1,1,1,detached,5,0,77.0,1,5,Retired,14.4134372733371
drive,4,HOME_WORK,14.861795980748639,3,3,0,detached,5,0,61.0,1,4,PTE,6.799097280578414
drive,4,HOME_WORK,0.18257955473038034,1,2,0,detached,4,1,66.0,1,5,FTE,10.238361989953336
drive,2,HOME_OTHER,3.526811620580012,1,1,1,appartment,6,0,56.0,1,6,FTE,15.361567226849822
passenger,2,HOME_EDU,0.4179201339225416,3,5,3,detached,7,0,2.0,0,1,Student,10.915339621423513
drive,3,ESCORT_TRANSFER,3.693946399024044,1,1,1,appartment,1,0,46.0,1,2,Retired,21.07485232231542
passenger,1,ESCORT_TRANSFER,0.3422621709279844,2,4,0,detached,7,1,1.0,0,1,Student,15.571161233589251
drive,4,HOME_OTHER,1.5281257471039795,3,2,0,detached,7,1,77.0,1,6,Retired,21.854883542483165
drive,4,HOME_OTHER,0.719387060978645,3,2,2,detached,2,1,45.0,1,1,FTE,15.497001274364859
passenger,3,SHOPPING,0.36520180870948704,1,3,2,appartment,1,1,10.0,0,1,Student,15.84304758430178
drive,2,HOME_OTHER,0.2718450140295112,2,2,1,detached,6,0,49.0,1,3,FTE,6.572719451066337
drive,1,HOME_WORK,3.245951849414315,2,4,2,detached,5,0,13.0,1,2,Student,8.3789620689267
drive,2,HOME_OTHER,2.777555821871256,4,2,0,detached,6,0,58.0,1,6,Retired,7.182546660174879
pt,2,BUSINESS,0.6827080353765642,0,1,0,appartment,1,0,63.0,0,3,PTE,15.305787887891647
drive,2,SHOPPING,3.186812597060696,2,2,0,appartment,1,0,48.0,1,2,Retired,11.648065155723852
drive,4,SHOPPING,0.8457607684166514,5,2,0,detached,6,1,60.0,1,5,Retired,11.542073540398032
drive,5,ESCORT_TRANSFER,5.631723094382142,2,2,4,detached,6,0,42.0,1,5,FTE,7.350942557705019
drive,5,SHOPPING,3.8237539923876196,1,2,0,detached,1,1,74.0,1,1,Retired,11.567971669699896
drive,1,OTHER,26.945790383295023,2,2,1,detached,7,1,62.0,1,6,FTE,20.5446008529211
drive,4,HOME_OTHER,0.008207092974724661,1,1,1,appartment,1,0,33.0,1,6,Unemployed,17.66153769576182
pt,5,HOME_WORK,5.430687865721065,2,1,3,detached,6,1,30.0,1,3,FTE,17.59317583102971
passenger,3,HOME_OTHER,14.78270631488638,1,1,0,detached,6,1,48.0,1,5,PTE,13.992467017694501
passenger,2,HOME_WORK,6.004599058668333,1,1,0,appartment,5,0,62.0,1,5,FTE,5.502417722425598
drive,5,ESCORT_TRANSFER,2.980793334653873,1,2,0,appartment,5,0,64.0,1,4,FTE,17.001671194731905
drive,1,HOME_OTHER,2.7655593111014647,2,2,0,detached,6,1,72.0,1,3,Retired,12.01224360298271
drive,5,HOME_OTHER,0.6758472849501804,1,1,0,detached,1,0,61.0,1,1,Retired,11.400354626909717
passenger,3,SHOPPING,3.5055322868489682,0,2,0,appartment,1,0,77.0,0,2,Volunteer,14.872977352226274
drive,4,SHOPPING,-0.0747010856709206,1,1,0,appartment,3,0,73.0,1,5,Retired,17.95633998689587
drive,1,HOME_WORK,2.6406468421568365,1,1,0,detached,7,0,59.0,1,2,FTE,14.073847644766168
drive,4,OTHER,0.08589679752464752,1,1,1,appartment,6,1,23.0,1,6,FTE,21.81740624449005
drive,1,SHOPPING,0.15603289114328944,2,2,2,detached,7,0,48.0,1,5,FTE,15.040329220914714
drive,2,HOME_OTHER,5.743423505943442,1,1,1,detached,4,0,75.0,1,6,Retired,12.128021872856134
drive,3,HOME_OTHER,2.697982641122735,1,2,0,detached,3,0,65.0,1,2,Retired,13.759358101657577
drive,4,HOME_OTHER,2.7198492030040398,1,1,0,detached,4,1,63.0,1,6,FTE,21.540119382827434
walk,2,HOME_OTHER,-0.16497556245829748,0,2,0,appartment,2,0,24.0,0,1,Volunteer,9.360455420304815
passenger,1,SHOPPING,4.5914328950253225,1,1,1,appartment,2,0,65.0,1,5,Retired,17.817781761853915
drive,4,HOME_WORK,2.005230536422672,2,2,0,duplex_townhouse,7,1,49.0,1,5,FTE,9.471260183087153
cycle,5,BUSINESS,-0.1348028971383446,1,2,0,appartment,7,1,57.0,1,6,FTE,22.27803048952419
walk,3,OTHER,2.8167860284539694,1,4,2,appartment,7,1,-1.0,0,1,Unknown,18.6259799390917
drive,3,HOME_OTHER,0.08361661246525964,1,2,0,detached,6,0,81.0,1,6,Retired,9.300633810075741
drive,5,ESCORT_TRANSFER,0.19364223804431546,1,1,1,detached,3,1,44.0,1,5,FTE,21.86002481729021
drive,5,SHOPPING,3.373813010316605,2,5,0,detached,1,1,30.0,1,4,Student,15.769195017458514
drive,4,SHOPPING,1.9531532311018007,1,1,2,duplex_townhouse,4,0,60.0,1,5,FTE,11.662339226412255
drive,1,HOME_WORK,1.7590175340015093,3,4,2,detached,6,0,59.0,1,6,PTE,17.869089514409943
drive,3,HOME_WORK,6.16533558057285,2,2,2,detached,5,1,30.0,1,5,FTE,7.691208628969994
passenger,5,SHOPPING,0.6381683112945158,4,3,0,detached,7,0,60.0,1,5,Student,18.198188378954224
drive,1,HOME_WORK,13.135264715975277,1,1,1,detached,6,1,52.0,1,4,FTE,7.996147447327473
passenger,4,HOME_EDU,0.04568865817705281,1,5,3,detached,3,1,8.0,0,1,Student,15.36269614968387
walk,2,ESCORT_TRANSFER,-0.07242761275770881,2,4,2,detached,5,0,33.0,1,6,Retired,18.363406090230026
passenger,2,ESCORT_TRANSFER,0.01303111870451057,1,2,2,appartment,7,0,30.0,1,5,Homemaker,9.450391525200518
drive,5,HOME_OTHER,3.5680034688536284,1,1,0,detached,2,1,55.0,1,4,FTE,19.75945394625892
walk,1,SHOPPING,-0.11267922422960286,0,1,1,duplex_townhouse,4,1,81.0,0,5,Retired,8.610124998215838
drive,4,SHOPPING,0.06188431413588791,2,4,3,detached,6,0,45.0,1,5,FTE,22.184857415166128
cycle,3,HOME_EDU,0.7874407769169794,2,4,0,detached,3,0,3.0,0,1,Student,15.337367371142197
pt,4,HOME_OTHER,2.198181104078851,0,6,5,appartment,7,1,30.0,0,3,FTE,9.20961186014131
passenger,3,HOME_OTHER,3.5071366245328894,4,5,2,detached,3,0,4.0,0,1,Student,15.216357556383917
drive,3,HOME_WORK,0.7683153769700519,2,1,1,detached,3,1,60.0,1,4,FTE,18.1132647055477
drive,4,OTHER,4.387877072784151,2,2,1,detached,4,0,45.0,1,5,PTE,8.960659686703442
passenger,1,OTHER,0.9910076439732389,1,2,2,appartment,7,0,59.0,1,6,Retired,14.699901663516743
passenger,3,SHOPPING,3.9195429109817095,1,4,0,detached,1,1,2.0,0,1,Student,14.980096965862124
drive,2,HOME_OTHER,0.6624436426411825,1,1,0,duplex_townhouse,5,0,73.0,1,5,Retired,14.592431149541696
walk,2,OTHER,0.5159328056610417,0,1,0,appartment,2,0,62.0,1,6,PTE,22.53904408483378
drive,4,SHOPPING,1.3963891061880052,1,1,1,detached,3,0,28.0,1,2,FTE,8.864394014560323
drive,6,HOME_OTHER,6.71200866307092,1,1,0,appartment,4,0,44.0,1,6,FTE,9.50291529395109
walk,3,HOME_OTHER,0.3220306645723486,2,4,3,detached,2,1,2.0,0,1,PTE,18.19166683739177
drive,3,HOME_WORK,5.076095044478096,3,4,5,detached,6,0,30.0,1,2,FTE,18.04274977074243
drive,4,SHOPPING,3.163337017732511,4,2,1,detached,5,1,62.0,1,2,FTE,20.337366787027058
walk,5,OTHER,-0.02176194966777434,1,1,0,appartment,5,0,63.0,1,6,FTE,11.96155441896103
drive,1,SHOPPING,0.029715694918452273,1,1,1,appartment,3,0,33.0,1,2,FTE,9.00431343873521
passenger,5,SHOPPING,2.2750266706189746,3,2,0,detached,3,0,73.0,1,5,Retired,14.322030534811278
walk,4,HOME_OTHER,0.026819184287288356,1,2,2,appartment,7,1,24.0,1,5,FTE,8.796338436053599
drive,3,SHOPPING,2.8754166695962486,1,2,1,detached,1,1,63.0,1,2,FTE,8.483972270475284
drive,1,OTHER,-0.00886271024545382,2,2,1,detached,7,1,58.0,1,5,FTE,12.57134627481829
drive,5,SHOPPING,7.400428380374924,1,1,0,appartment,3,0,35.0,1,5,FTE,17.098757877630664
passenger,5,HOME_OTHER,2.8749806254986887,1,5,0,detached,1,1,40.0,0,1,Student,21.925420240007163
drive,4,SHOPPING,-0.06230952287479696,3,5,2,detached,3,0,25.0,1,2,Volunteer,12.596025342441173
drive,3,HOME_WORK,-0.05275575511338093,3,3,0,detached,2,1,30.0,1,4,PTE,10.008418737441195
drive,1,OTHER,0.37457572859158683,1,2,2,appartment,7,0,28.0,1,5,FTE,9.482712692341414
drive,5,SHOPPING,0.11325732451817327,1,1,0,appartment,1,1,75.0,1,5,Retired,16.981693321798808
drive,3,SHOPPING,8.616560772468397,1,1,0,detached,2,1,80.0,1,6,Retired,15.168673497460976
drive,5,HOME_WORK,3.7644079478769275,2,2,0,detached,4,0,57.0,1,4,FTE,17.746534326792883
drive,4,SHOPPING,0.6594060828448137,2,2,0,detached,2,0,73.0,1,2,Unemployed,14.827026022600313
drive,5,HOME_WORK,5.92748469640879,2,3,0,detached,6,0,49.0,1,6,FTE,8.27518446196678
drive,4,HOME_OTHER,3.1899615644002584,1,1,0,appartment,3,0,59.0,1,6,FTE,18.1250876918587
drive,1,SHOPPING,0.00020282729457465898,2,2,2,detached,6,1,47.0,1,5,FTE,15.586107340803233
pt,3,HOME_EDU,8.215227506082329,3,3,0,detached,6,1,10.0,0,1,Student,9.800156226528888
drive,2,HOME_OTHER,4.544056427813909,3,5,0,detached,7,1,41.0,1,2,Student,8.748499259551625
pt,5,HOME_EDU,2.553584552591256,0,4,2,appartment,6,1,3.0,0,1,Student,9.95291547409224
passenger,7,SHOPPING,3.6974084384005135,0,1,0,appartment,1,0,48.0,1,2,FTE,12.222312987991804
drive,3,HOME_OTHER,3.4915228827737614,1,1,0,appartment,4,0,64.0,1,4,PTE,12.20086901170706
drive,5,HOME_OTHER,0.2255497108642649,1,1,0,appartment,3,1,80.0,1,6,Retired,12.148376060906573
drive,2,HOME_WORK,15.181267283069516,4,4,1,appartment,7,1,7.0,1,1,FTE,8.928715944320835
drive,3,HOME_WORK,13.302693808878754,2,2,2,detached,7,1,52.0,1,5,FTE,17.95682715555005
drive,2,HOME_WORK,15.330952974473899,4,2,0,detached,7,1,49.0,1,6,FTE,8.131163779684666
drive,5,HOME_OTHER,7.521654991251939,4,2,3,detached,7,1,59.0,1,3,Retired,17.327068386956046
drive,3,HOME_OTHER,0.5756391650771194,1,2,0,detached,2,1,73.0,1,2,Volunteer,13.65330601711139
walk,1,HOME_OTHER,-0.0862073979358583,1,1,1,detached,4,1,60.0,1,6,FTE,18.175436155062158
drive,6,SHOPPING,0.08928354574801789,1,1,0,duplex_townhouse,2,1,59.0,1,3,Retired,13.581748577946016
walk,3,HOME_OTHER,2.2783236457247558,0,3,0,appartment,1,1,8.0,0,1,FTE,22.100974374054164
passenger,4,SHOPPING,1.902792085169242,0,2,1,duplex_townhouse,5,0,60.0,1,3,Volunteer,17.018347815386587
drive,3,HOME_OTHER,2.500091003216977,4,5,0,detached,7,1,48.0,1,6,PTE,17.76128866915613
pt,1,SHOPPING,0.1926620137812548,0,3,3,detached,2,0,28.0,1,6,Homemaker,8.55275049757675
drive,4,ESCORT_TRANSFER,-0.04774222103221237,2,2,0,detached,4,0,77.0,1,6,Volunteer,12.92271950453419
drive,1,HOME_OTHER,0.06992245419860887,2,4,0,detached,7,0,25.0,1,5,Homemaker,9.63054487792412
drive,2,HOME_OTHER,1.7717899207345307,1,1,0,detached,4,0,76.0,1,6,Retired,15.273899538662741
drive,5,HOME_WORK,5.274232411038799,3,2,2,detached,7,0,49.0,1,6,FTE,8.802627832383573
drive,3,HOME_OTHER,3.422264443506886,2,2,0,detached,7,0,60.0,1,6,FTE,21.69237059326179
drive,1,ESCORT_TRANSFER,27.86779569945329,2,4,3,detached,3,1,45.0,1,6,FTE,20.081250114397523
walk,7,SHOPPING,0.06795372526785892,1,1,0,appartment,7,0,26.0,1,5,FTE,15.071657234798824
walk,5,HOME_OTHER,0.8855768117859879,1,3,0,appartment,3,1,26.0,1,3,FTE,9.567852892499571
drive,4,SHOPPING,6.039868082416888,1,2,0,duplex_townhouse,3,0,25.0,1,6,FTE,21.067485589688474
pt,2,HOME_WORK,9.854903452968857,0,1,0,appartment,1,1,73.0,0,1,FTE,8.968073066373256
pt,3,HOME_OTHER,3.4138651721074744,0,1,0,appartment,2,0,62.0,0,2,Volunteer,7.962626959660938
passenger,4,ESCORT_TRANSFER,3.446919076797448,3,3,2,detached,7,1,6.0,0,1,Student,18.48719841950191
passenger,4,HOME_OTHER,0.4642847541113821,1,2,2,detached,4,0,74.0,1,4,Homemaker,18.42036481374953
drive,3,SHOPPING,18.180652177589998,3,2,1,detached,4,0,62.0,1,4,Unemployed,16.120924700918117
drive,7,HOME_WORK,32.24125081005957,1,1,0,detached,5,0,62.0,1,5,FTE,13.359846829304123
drive,6,HOME_WORK,5.557886907960006,1,1,0,detached,3,0,65.0,1,5,FTE,11.647163085252764
drive,2,SHOPPING,1.5101019274209215,3,3,0,detached,6,0,60.0,1,4,PTE,14.342629139940659
walk,4,HOME_OTHER,0.16632417948967948,1,3,4,appartment,7,0,24.0,1,5,PTE,13.151068117203632
drive,5,HOME_OTHER,-0.033384124867172016,1,1,2,detached,7,0,49.0,1,5,Volunteer,8.522594708704705
drive,3,HOME_WORK,33.48827555279781,3,4,4,detached,7,1,26.0,1,6,FTE,17.992660831288433
passenger,2,SHOPPING,0.13612667295584135,2,2,1,detached,2,0,76.0,1,3,Retired,14.57253401353133
drive,5,HOME_OTHER,2.9130643209443403,1,2,0,duplex_townhouse,3,1,56.0,1,2,FTE,9.618478946457833
drive,4,ESCORT_TRANSFER,5.558090599125213,4,3,0,duplex_townhouse,6,0,62.0,1,3,PTE,17.34037841083232
passenger,2,HOME_OTHER,3.076161038662412,2,4,4,detached,7,0,47.0,1,6,FTE,18.145234979099808
drive,2,HOME_OTHER,3.032019564531069,1,1,0,detached,5,0,62.0,1,3,Unemployed,8.888587818801016
drive,4,HOME_OTHER,0.8809261882190804,2,2,0,appartment,5,0,56.0,1,6,FTE,9.449784307817286
drive,2,HOME_OTHER,0.12232386574361132,3,2,1,detached,4,0,58.0,1,5,PTE,9.317940254356513
drive,3,OTHER,1.8532095861121916,1,1,2,duplex_townhouse,4,1,49.0,1,2,Retired,14.5954046477021
drive,5,HOME_WORK,3.5402158163630624,2,2,0,detached,3,0,47.0,1,2,FTE,17.620433598311717
passenger,2,SHOPPING,3.8400345593178655,4,3,1,detached,6,0,57.0,1,3,FTE,14.836271518949497
pt,3,HOME_WORK,3.636621108999527,2,5,1,detached,1,1,34.0,1,3,FTE,17.60679651317822
drive,3,SHOPPING,5.503673929132264,2,2,1,appartment,5,0,51.0,1,5,FTE,9.786210980797055
drive,6,BUSINESS,2.4562127657520834,1,1,0,detached,6,0,25.0,1,4,FTE,21.66891679115287
drive,6,SHOPPING,0.2922131470615163,1,2,1,duplex_townhouse,5,0,46.0,1,6,FTE,17.759349765013067
pt,1,HOME_OTHER,1.670587583711136,2,5,0,detached,2,1,-1.0,0,1,Unknown,22.510902043614823
pt,4,HOME_EDU,3.561469698751697,3,4,0,detached,7,0,7.0,0,1,Student,18.203560427855553
drive,2,OTHER,6.814111735669521,2,2,1,detached,5,0,61.0,1,5,Retired,14.667661271910791
drive,4,SHOPPING,2.2709397597358096,2,2,1,detached,7,0,30.0,1,6,FTE,18.16351902988078
cycle,4,SHOPPING,0.5281467475048515,1,5,3,appartment,6,0,50.0,1,5,Student,18.467385325250632
pt,4,HOME_EDU,1.144859553657905,2,3,0,detached,7,1,5.0,0,1,Student,9.857970895582937
drive,6,SHOPPING,0.00010245875362391299,1,2,0,appartment,1,1,74.0,1,4,Retired,8.426837190643749
walk,2,HOME_EDU,0.01416735331841168,0,4,0,appartment,3,0,3.0,0,1,Student,18.006629042766736
walk,2,HOME_OTHER,5.0505473676856765,1,1,0,appartment,2,1,77.0,1,5,Retired,11.732291762592629
drive,3,ESCORT_TRANSFER,2.396660893772296,1,3,1,detached,2,0,33.0,1,1,PTE,15.332908855378328
drive,1,OTHER,2.9400287456596295,2,4,4,detached,7,1,32.0,1,6,FTE,14.136598843890166
drive,2,HOME_WORK,3.1405278530699205,2,2,0,duplex_townhouse,5,1,28.0,1,2,FTE,17.02632753774126
drive,6,HOME_WORK,7.653997531475123,0,1,0,appartment,2,0,60.0,1,6,FTE,15.048966268969709
pt,2,HOME_OTHER,3.1863040833444183,0,2,0,appartment,2,1,74.0,1,6,Retired,10.08867349076354
walk,5,OTHER,-0.10410931909085697,1,2,0,detached,7,1,30.0,0,6,FTE,18.115925697616923
drive,1,SHOPPING,0.22273612974006163,1,1,1,appartment,6,1,59.0,1,6,FTE,15.135370347536377
drive,1,SHOPPING,0.059597416930324054,2,3,3,duplex_townhouse,6,0,32.0,1,5,FTE,17.65009247732685
passenger,3,HOME_OTHER,3.1577029936352927,2,2,0,detached,6,0,65.0,1,3,Retired,17.534232488961152
drive,3,OTHER,2.8577664715147004,2,3,0,detached,5,0,29.0,1,6,FTE,14.142361078748914
drive,3,ESCORT_TRANSFER,2.0937109788923407,1,2,1,detached,5,0,49.0,1,6,FTE,17.581989209218968
passenger,6,HOME_OTHER,3.7030545313600998,2,3,1,detached,7,1,8.0,0,1,Student,9.314174886097593
drive,4,ESCORT_TRANSFER,5.797860139024012,4,3,1,detached,7,1,27.0,1,5,PTE,14.901389043522308
drive,7,ESCORT_TRANSFER,0.1890868863525873,3,3,3,detached,2,0,42.0,1,3,PTE,14.6082898555171
passenger,7,SHOPPING,2.4751611670239795,1,4,0,detached,2,0,6.0,0,1,Student,17.72978381247376
drive,4,HOME_OTHER,0.40580194993983265,5,2,0,detached,7,0,47.0,1,5,FTE,17.936356158966046
passenger,5,OTHER,6.168106220284322,2,2,2,detached,7,0,46.0,1,6,Volunteer,18.116925851797316
passenger,6,SHOPPING,0.40124173664690216,2,2,1,appartment,5,0,71.0,0,2,Retired,17.97745319600087
drive,1,HOME_OTHER,2.723810540247803,4,4,0,detached,6,0,4.0,1,2,FTE,12.167524095914331
drive,4,BUSINESS,0.9366913930550258,1,1,0,detached,4,0,63.0,1,6,FTE,14.313298310795515
drive,5,SHOPPING,13.642237192152832,3,1,0,detached,6,1,49.0,1,6,PTE,17.173612828312134
drive,1,SHOPPING,3.029308924726037,2,2,0,appartment,3,0,46.0,1,5,FTE,17.572235281171054
drive,2,HOME_OTHER,12.526636702075278,1,1,0,duplex_townhouse,2,1,49.0,1,5,FTE,7.142462663825353
drive,1,HOME_WORK,28.78085466853538,5,4,1,detached,5,1,33.0,1,6,FTE,7.53129625686175
walk,4,HOME_OTHER,-0.11938766931573996,1,2,2,appartment,7,1,43.0,1,5,FTE,22.18655289726009
