choice,travel_dow,trip_purpose,distance,hh_vehicles,hh_size,hh_bikes,hh_descr,hh_income,gender,age,license,education_level,work_status,departure_time
drive,3,HOME_OTHER,1.374264542962909,1,1,0,appartment,5,1,59,1,3,FTE,14.093976206466817
drive,2,HOME_OTHER,12.267029412795267,2,3,0,detached,7,1,54,1,6,FTE,16.496796036150016
pt,3,HOME_OTHER,13.002966609300838,1,1,0,appartment,2,0,76,1,6,Retired,12.447989254278637
drive,5,SHOPPING,8.547077675237986,2,2,0,detached,7,0,39,1,5,FTE,14.521335784828272
drive,7,HOME_OTHER,3.630380962821871,2,2,0,detached,3,0,58,1,2,PTE,13.006835897818071
drive,1,HOME_OTHER,11.220766095042594,3,5,3,detached,3,0,16,1,1,Student,20.64560179312761
passenger,5,HOME_OTHER,8.001841146557672,1,1,0,appartment,3,0,76,1,5,Retired,16.80087412219101
pt,4,HOME_WORK,0.4595852302903476,0,2,0,appartment,7,0,30,0,3,Student,17.287928593339416
drive,3,SHOPPING,1.799725809692624,3,3,3,detached,7,0,54,1,6,Retired,12.86970635323879
passenger,3,OTHER,2.471483108872582,2,4,0,detached,3,0,15,0,1,Student,21.182338982922346
drive,3,HOME_OTHER,2.4586742337592824,2,2,0,detached,6,0,62,1,3,Volunteer,11.359922666887655
drive,5,OTHER,2.460978617416403,2,4,0,detached,7,1,43,1,6,FTE,11.782239845914951
passenger,3,HOME_OTHER,5.338506173649536,2,3,0,detached,4,0,74,0,2,Retired,14.53984220834612
drive,2,HOME_EDU,5.089787933113892,2,3,0,detached,7,0,40,1,5,Student,14.877824880121882
drive,4,HOME_WORK,3.3065135241066583,2,3,0,detached,7,0,41,1,5,PTE,7.2405546390743645
walk,4,HOME_OTHER,1.5007706216616568,2,3,0,detached,7,1,56,1,6,FTE,9.156941589687623
pt,2,HOME_EDU,2.58216549214873,0,2,0,appartment,2,0,27,0,1,Student,6.770089924523523
walk,1,SHOPPING,1.0345875634480508,1,1,0,detached,3,0,50,1,5,FTE,12.393015013647428
drive,5,HOME_OTHER,8.996736653181344,2,4,0,detached,6,0,47,1,3,FTE,16.5294903899817
walk,4,HOME_OTHER,0.5344707227625112,1,3,2,detached,7,0,45,1,5,FTE,14.02626671211336
drive,2,SHOPPING,1.393512836568528,2,2,0,detached,7,1,71,1,6,Retired,10.817215439079867
drive,3,HOME_OTHER,1.7951048646409418,2,3,0,detached,6,0,36,1,5,FTE,22.23162129284237
drive,5,HOME_WORK,7.1654105795790155,1,1,0,appartment,3,0,73,1,6,FTE,7.727621993827993
walk,1,HOME_OTHER,1.4382962421296557,1,2,0,appartment,3,0,45,1,5,Unemployed,10.077806000129621
drive,1,SHOPPING,1.8925679999521994,1,1,0,appartment,2,0,66,1,5,Retired,13.708412969504474
drive,1,HOME_OTHER,2.851772153831554,2,3,0,detached,6,0,44,1,3,Homemaker,17.457569643148545
passenger,3,ESCORT_TRANSFER,4.09726106391037,2,4,3,detached,6,1,3,0,1,Student,9.818730471444075
drive,1,SHOPPING,2.646013156505641,2,2,0,detached,7,0,48,1,5,FTE,16.880948936449855
drive,1,OTHER,16.062826877773986,2,2,0,detached,1,0,36,1,2,PTE,15.360273115637957
drive,3,ESCORT_TRANSFER,1.9992529319344787,2,4,4,detached,7,0,53,1,6,Homemaker,8.505131570409832
drive,3,SHOPPING,7.208891298358784,2,4,3,detached,7,0,42,1,6,Homemaker,11.630660216573903
drive,4,HOME_OTHER,11.51266929414482,1,1,1,detached,7,1,45,1,6,FTE,17.921707406091716
passenger,5,HOME_OTHER,4.8666800979522895,1,1,0,detached,3,0,66,1,2,FTE,19.45370712747326
drive,2,HOME_WORK,9.08466217899989,1,2,0,detached,2,0,67,1,2,Volunteer,12.449108463597684
walk,5,HOME_OTHER,3.767655362537481,0,1,0,appartment,3,0,47,1,6,FTE,18.282851433318125
drive,2,HOME_OTHER,2.424014974449414,1,1,0,appartment,3,0,77,1,5,Retired,8.779869092467598
drive,2,HOME_OTHER,7.459452648318985,3,3,0,detached,7,0,60,1,5,PTE,16.70975416689694
drive,2,SHOPPING,0.5490946350194181,2,2,0,detached,6,0,54,1,5,FTE,16.74457836145791
drive,3,ESCORT_TRANSFER,23.880012833631906,1,1,0,appartment,3,0,65,1,6,FTE,6.907055411637344
drive,5,HOME_WORK,8.055059458575638,2,2,0,detached,4,0,68,1,5,PTE,15.54786418270497
drive,5,HOME_WORK,2.1985680292756067,2,4,0,detached,2,1,32,1,2,FTE,15.11513104245122
drive,1,SHOPPING,1.888364642906319,2,2,0,detached,6,0,59,1,5,Retired,12.194262651152766
drive,4,HOME_WORK,2.089103638105076,1,1,0,appartment,3,0,53,1,3,FTE,17.665207734933663
drive,3,HOME_WORK,3.223018568828919,2,4,5,detached,7,1,48,1,6,FTE,15.626893279412126
drive,1,HOME_WORK,2.2613559877657634,1,3,0,detached,1,0,29,1,2,PTE,14.055409037539572
drive,3,HOME_OTHER,3.145482337164429,2,2,2,detached,7,1,57,1,6,FTE,5.9377351418545
cycle,5,HOME_OTHER,2.7124271211499726,0,1,0,appartment,1,1,26,1,3,Student,13.503341111804344
drive,1,HOME_EDU,6.294902142270307,2,2,0,appartment,3,0,32,1,3,Student,8.284447290565756
drive,2,ESCORT_TRANSFER,5.835538564632959,2,5,3,detached,7,1,42,1,5,FTE,6.102173478447167
drive,4,HOME_OTHER,4.07440112269412,1,1,1,appartment,3,0,47,1,6,FTE,12.31092510906652
walk,5,HOME_OTHER,2.3083172545788213,0,2,0,appartment,2,0,47,1,2,FTE,16.385000776148594
passenger,4,HOME_OTHER,5.658539360651288,0,2,0,appartment,1,0,61,0,1,Unemployed,13.31419119951767
passenger,5,ESCORT_TRANSFER,2.51984826377963,2,4,2,detached,5,0,19,0,1,Student,7.8639694670517315
drive,2,ESCORT_TRANSFER,4.4822196827694905,2,4,3,detached,5,0,1,0,1,Unknown,15.797803447114626
drive,1,HOME_OTHER,1.549715276592367,1,2,0,appartment,6,0,29,1,5,FTE,19.269107109522533
drive,2,HOME_OTHER,2.47094016460134,2,2,2,detached,7,1,56,1,6,FTE,20.435643436964927
drive,2,ESCORT_TRANSFER,1.1598005921514913,2,4,3,detached,7,1,37,1,5,FTE,17.57748960957588
pt,1,HOME_WORK,16.168265594248602,1,4,3,detached,6,0,23,1,5,FTE,18.526023136545447
passenger,1,ESCORT_TRANSFER,2.563246811925944,2,4,2,detached,1,1,7,0,1,Student,7.401697338071975
passenger,4,HOME_OTHER,2.8721205336995053,2,4,4,detached,7,0,35,0,1,Student,17.2409996316091
drive,6,HOME_OTHER,2.8502069533375347,2,2,0,detached,7,1,46,1,5,FTE,15.379985952713453
drive,2,HOME_OTHER,2.8854712841433607,1,1,0,appartment,7,0,53,1,5,FTE,17.390900647165168
drive,3,HOME_OTHER,7.547349113667769,2,3,2,detached,3,0,50,1,2,Homemaker,20.130397445409653
passenger,5,HOME_OTHER,4.370270298293463,1,1,0,detached,2,0,69,1,2,Retired,8.081448910463262
drive,4,SHOPPING,1.710610610458481,2,3,0,detached,7,1,63,1,6,FTE,17.157533353680076
passenger,5,HOME_OTHER,7.645878642585485,1,1,0,appartment,2,0,60,1,2,Unemployed,9.216565853667827
pt,5,HOME_WORK,5.0140290525994855,0,1,0,appartment,4,0,62,0,3,FTE,6.671237402381026
drive,5,HOME_WORK,7.02655849594707,2,2,0,detached,6,1,47,1,2,FTE,6.590734038140684
pt,5,SHOPPING,10.256457406004968,0,1,0,appartment,1,0,70,0,2,PTE,5.522592864388229
drive,4,HOME_WORK,1.3756500673840102,2,2,0,detached,3,1,51,1,2,FTE,18.041754815018294
passenger,3,HOME_OTHER,6.246896356063003,1,2,0,detached,2,0,77,1,2,Volunteer,10.723985243482502
drive,3,SHOPPING,4.572951711811482,2,3,0,detached,2,0,39,1,2,PTE,17.61171120139329
passenger,5,HOME_OTHER,7.8451708717340525,1,2,0,detached,6,0,52,1,3,FTE,11.812526995432178
drive,3,SHOPPING,1.389676924951639,2,2,0,detached,6,0,67,1,5,Retired,10.140523275311407
drive,1,HOME_WORK,2.0984091568181547,2,2,0,detached,6,0,54,1,5,FTE,13.194651159666979
drive,1,OTHER,6.817275809627387,3,2,0,detached,7,0,43,1,6,FTE,11.662593841646297
passenger,2,HOME_OTHER,2.1848764782614056,2,4,4,detached,7,0,4,0,1,Student,11.844387986754448
drive,1,ESCORT_TRANSFER,3.7905449861863554,2,4,4,detached,7,1,15,1,1,Student,9.874853541593087
drive,5,SHOPPING,24.65848345257729,1,1,0,detached,3,1,49,1,3,FTE,17.158097970147985
passenger,1,SHOPPING,3.4412928197840413,1,3,0,appartment,2,1,6,0,1,Unknown,18.14385789883928
drive,2,SHOPPING,1.1211992007012794,1,1,0,detached,5,0,62,1,3,Retired,12.793158547507705
drive,3,HOME_WORK,5.843902583176571,1,1,0,appartment,5,1,37,1,5,FTE,8.015133015621322
pt,4,BUSINESS,2.0455080597514557,0,1,1,appartment,7,1,26,0,6,FTE,17.82093490228231
drive,5,HOME_OTHER,6.060865610407053,1,1,0,appartment,5,0,54,1,5,FTE,17.000560958934393
drive,3,SHOPPING,2.4481536091114355,3,3,0,detached,7,0,65,1,6,PTE,17.98671414182244
drive,1,OTHER,1.857494560770526,2,3,2,detached,7,1,45,1,6,FTE,17.31297175427107
drive,2,HOME_OTHER,7.889907083674965,1,1,0,appartment,2,0,60,1,5,Volunteer,9.57826287967684
drive,2,HOME_OTHER,9.254057663856837,2,2,0,detached,3,0,66,1,2,PTE,12.052639437751818
drive,5,HOME_OTHER,3.152964962764067,1,1,0,detached,1,0,59,1,3,Unemployed,11.744923240313584
drive,1,HOME_OTHER,1.631620939205578,2,2,0,detached,6,1,60,1,5,Volunteer,10.359132171475505
drive,5,HOME_WORK,3.2963778374371113,3,3,3,detached,3,0,46,1,2,FTE,16.222275715688767
drive,5,HOME_WORK,30.975439531540367,1,1,0,appartment,1,1,56,1,2,FTE,6.167455294871253
passenger,5,HOME_OTHER,4.541528648926664,1,3,0,appartment,3,1,31,1,3,FTE,21.267814073139444
passenger,3,HOME_OTHER,2.695093739483046,2,4,2,detached,6,0,21,1,1,Unknown,17.10582553254583
passenger,5,SHOPPING,21.59835262897623,1,2,0,appartment,2,0,46,0,2,Unemployed,17.45798873104577
pt,5,HOME_WORK,24.93583620483708,1,1,0,appartment,3,1,51,1,3,FTE,6.857745714217103
drive,3,ESCORT_TRANSFER,2.8478687510356226,2,4,3,detached,7,1,35,1,5,FTE,6.95932909428914
drive,2,SHOPPING,4.425742131523347,1,1,0,detached,5,0,48,1,5,FTE,17.502675118886376
drive,5,HOME_OTHER,2.8666026335534287,1,1,1,appartment,3,0,29,1,6,FTE,18.95030069502013
drive,1,OTHER,4.465286094465842,1,1,0,detached,7,0,37,1,6,FTE,17.091178809262477
drive,1,HOME_OTHER,8.238231199436846,1,1,0,detached,2,0,75,1,2,Volunteer,9.718676468702377
passenger,5,SHOPPING,2.541690361044738,0,2,0,appartment,1,0,53,1,2,Unemployed,15.042264279092487
passenger,2,ESCORT_TRANSFER,2.2070232107431242,2,2,2,appartment,7,0,43,1,6,FTE,16.36466966425128
drive,2,HOME_WORK,30.94110555306901,2,2,0,detached,6,1,62,1,5,FTE,6.010823126394274
pt,3,HOME_WORK,5.029382339112079,1,3,0,appartment,2,1,20,1,2,Student,8.206322924575812
walk,3,HOME_WORK,0.5377847174339674,1,1,1,appartment,6,1,37,1,6,PTE,7.0110893744684235
drive,1,SHOPPING,1.011029652458574,2,3,3,detached,2,0,41,1,1,Homemaker,12.278837354515408
drive,2,HOME_WORK,5.398889004198755,1,2,0,appartment,3,1,28,1,5,FTE,6.994651021069627
drive,1,SHOPPING,3.250906336161875,1,1,0,detached,6,0,68,1,6,FTE,17.29636723621641
pt,4,HOME_WORK,3.4356060005953326,0,1,0,appartment,2,0,62,0,2,FTE,16.95592393169875
drive,1,HOME_OTHER,2.081259413170977,3,3,0,detached,7,0,20,1,2,Student,21.869097955528325
pt,1,HOME_WORK,1.6267220133253089,0,1,0,appartment,2,0,65,1,2,FTE,16.900878111020553
passenger,1,HOME_WORK,37.32736118111184,2,5,5,detached,7,0,29,1,5,PTE,5.887148821306704
passenger,5,HOME_OTHER,41.75816095331717,3,5,6,detached,6,0,13,1,1,Student,18.25301994927344
walk,1,HOME_OTHER,2.213014600798784,0,3,0,appartment,1,0,70,0,1,Unemployed,10.830206620768763
passenger,3,HOME_OTHER,9.454071014931035,1,2,0,detached,3,0,64,1,2,Retired,12.05234033737543
drive,2,HOME_OTHER,1.7766912828774166,2,3,2,detached,6,1,43,1,3,FTE,21.803202713889544
passenger,3,ESCORT_TRANSFER,1.8136900016920694,2,4,0,detached,5,0,22,0,1,Student,16.60720438359528
passenger,1,HOME_OTHER,12.1646756380706,1,2,0,detached,2,0,67,1,2,Homemaker,8.76072515038316
walk,5,HOME_OTHER,0.8904363563957214,1,2,0,appartment,1,0,56,1,2,Retired,19.271606698596084
drive,2,ESCORT_TRANSFER,4.25944104904455,2,3,2,detached,3,1,40,1,2,FTE,8.29892687744482
drive,5,SHOPPING,2.7482776560332836,1,1,0,detached,3,1,50,1,3,FTE,12.854485216210838
drive,5,SHOPPING,1.444826504908008,2,3,0,detached,7,1,38,1,5,FTE,11.328359810574558
drive,4,HOME_OTHER,12.40893785270255,2,4,4,detached,7,0,48,1,6,PTE,13.95721511991103
walk,2,HOME_OTHER,1.403260737787627,0,1,0,appartment,3,1,79,1,3,Retired,8.697638094479931
drive,1,HOME_WORK,2.061215545456157,1,1,0,detached,5,0,47,1,3,FTE,15.969573743072692
drive,6,HOME_OTHER,2.6196764839161273,2,2,0,detached,3,1,43,1,3,FTE,12.713656274672095
drive,3,ESCORT_TRANSFER,2.690245530335121,2,5,4,detached,7,0,35,1,5,Volunteer,16.32887788555579
drive,5,HOME_OTHER,9.332742474441954,1,2,0,detached,3,1,32,1,5,FTE,12.185627436006536
walk,3,HOME_OTHER,2.4848668303585244,1,2,0,appartment,7,0,77,1,6,Retired,11.905996198634183
pt,4,HOME_WORK,22.84216874453683,2,4,1,detached,7,0,38,0,2,FTE,16.220536335781844
drive,2,HOME_OTHER,1.9201231200890947,3,4,5,detached,7,0,47,1,6,PTE,12.806145956897057
drive,2,ESCORT_TRANSFER,1.4422407687263603,3,4,5,detached,7,0,55,1,5,FTE,17.164075886672176
drive,2,SHOPPING,11.61679081837801,1,1,0,detached,6,1,62,1,5,Volunteer,13.853953065405426
drive,2,HOME_OTHER,3.8594119631594186,2,2,0,detached,7,0,28,1,5,FTE,19.87656707220392
passenger,1,HOME_OTHER,2.3268273765015275,2,4,3,detached,7,1,11,0,1,Student,15.793662948880945
drive,2,HOME_OTHER,24.015696796983214,2,4,0,detached,7,0,58,1,6,PTE,8.692470506713137
walk,5,HOME_OTHER,1.2293797509145232,0,3,1,appartment,2,1,7,0,1,Student,12.095815183750847
drive,3,HOME_OTHER,8.73370158577333,2,2,0,detached,2,1,60,1,2,FTE,7.627718913558464
drive,2,HOME_OTHER,1.6055859265235224,1,1,0,detached,5,0,73,1,5,Volunteer,9.055002855975355
drive,5,HOME_OTHER,1.3868989281837447,2,3,0,detached,7,1,50,1,5,FTE,21.32691715112692
walk,2,SHOPPING,1.3105901333891201,2,2,0,detached,7,0,52,1,6,FTE,17.21305557200283
drive,6,HOME_OTHER,1.1704923253671526,2,4,4,detached,7,0,43,1,6,PTE,14.445537162212478
drive,6,HOME_OTHER,2.2708302970295846,2,2,2,detached,7,1,50,1,6,FTE,20.642001069415972
drive,5,HOME_OTHER,9.68109401645089,1,1,0,detached,5,0,72,1,5,Volunteer,20.031949574640702
walk,1,HOME_OTHER,1.995166841047994,0,2,2,detached,7,1,12,0,1,Student,11.336987397981654
drive,3,HOME_OTHER,2.5911177306306437,2,2,0,detached,7,1,73,1,5,FTE,6.251741618291167
drive,1,OTHER,4.233714819248305,1,1,0,detached,6,0,60,1,6,PTE,8.101708719736791
passenger,2,HOME_OTHER,1.673094041836855,1,1,0,appartment,5,0,81,1,5,Retired,8.450917105284868
drive,2,HOME_WORK,1.4076224124849852,1,1,0,detached,6,0,71,1,5,FTE,9.799113566227817
drive,1,ESCORT_TRANSFER,28.617009816117044,2,5,5,detached,7,1,25,1,5,FTE,15.615601615915091
drive,1,HOME_WORK,2.845880569096651,3,3,3,detached,7,0,48,1,6,FTE,9.173724454656348
drive,2,ESCORT_TRANSFER,9.193137434811636,1,2,0,detached,1,0,64,1,2,Retired,10.850792425135205
drive,6,HOME_EDU,10.156816700504988,2,3,0,detached,7,0,38,1,2,Student,17.113541579425167
drive,5,ESCORT_TRANSFER,3.227480367483852,2,4,0,detached,6,0,32,1,5,FTE,17.894459939018006
walk,1,SHOPPING,2.2292558981031987,1,2,0,appartment,1,0,56,1,2,PTE,14.713333695983888
drive,1,SHOPPING,2.705619078958433,1,1,1,appartment,3,0,50,1,5,FTE,11.791052973821147
passenger,2,SHOPPING,5.292728361347018,2,4,3,detached,6,0,-1,0,1,Unknown,19.051392599125872
pt,4,HOME_OTHER,1.7602631525690298,1,1,0,appartment,2,1,80,0,3,Retired,9.248641395239801
drive,1,SHOPPING,2.9335771049084656,1,1,1,detached,2,0,53,1,6,Unemployed,10.773238225074792
passenger,3,HOME_OTHER,9.002238078438697,2,2,0,detached,3,0,60,1,2,Homemaker,9.320352797747786
passenger,2,HOME_OTHER,1.0338818567595907,3,3,2,detached,7,0,48,1,5,Volunteer,17.159776868339755
pt,4,HOME_WORK,1.5779165486951643,1,1,0,appartment,2,0,59,1,5,FTE,9.153432288457479
drive,3,HOME_WORK,28.603367455526104,1,1,0,detached,6,1,59,1,5,FTE,16.79195278800148
drive,1,HOME_WORK,1.9451348312489358,1,1,0,detached,6,0,48,1,5,PTE,7.972676462886086
pt,2,HOME_OTHER,1.7093179572020256,0,1,0,appartment,5,0,63,0,5,FTE,17.879793645222332
drive,3,HOME_OTHER,2.9516104523426305,1,1,0,detached,3,0,69,1,5,Retired,14.474638447946731
