choice,travel_dow,trip_purpose,distance,hh_vehicles,hh_size,hh_bikes,hh_descr,hh_income,gender,age,license,education_level,work_status,departure_time
walk,1,HOME_WORK,0.06860080870868142,1,1,0,appartment,1,0,37,1,1,FTE,15.642276689839317
drive,4,HOME_OTHER,3.682127698210189,2,5,5,detached,7,0,39,1,3,Student,12.237826183902387
drive,4,HOME_OTHER,26.691518192640928,7,1,1,detached,6,0,57,1,3,FTE,16.157911874635097
drive,7,ESCORT_TRANSFER,2.743542096048782,2,2,1,appartment,6,0,30,1,3,Unemployed,8.313562638444617
drive,1,HOME_OTHER,3.7984550141506124,1,1,1,appartment,2,1,67,1,6,Retired,16.698406290294177
walk,7,HOME_OTHER,10.741340955532207,1,1,0,detached,4,1,68,1,3,Volunteer,6.318161640870649
passenger,5,HOME_OTHER,1.5983970422516054,2,4,0,detached,6,0,11,0,2,Student,18.277485642435558
drive,5,ESCORT_TRANSFER,0.06636051677885305,2,5,3,detached,7,1,24,1,2,FTE,15.052642410001253
drive,4,HOME_OTHER,8.287084362853399,0,2,0,detached,3,0,48,1,2,Student,11.723693651371459
drive,2,SHOPPING,11.361075462119963,2,2,0,detached,5,1,75,1,2,Retired,9.15522035796883
walk,2,HOME_OTHER,0.332533818904277,1,1,0,appartment,1,1,78,0,6,Retired,11.951033293070475
walk,2,HOME_WORK,0.1600370523683357,1,2,2,appartment,1,0,41,0,5,Unemployed,14.832685525350001
drive,4,HOME_WORK,0.5739934426601881,0,3,0,appartment,4,0,30,1,5,FTE,20.740262472155507
walk,5,HOME_EDU,0.3940430509032361,2,4,2,detached,5,1,3,0,1,Student,9.026034263413557
drive,5,HOME_WORK,10.885804811710798,1,2,0,detached,3,1,67,1,2,Retired,17.10472419607629
passenger,4,HOME_OTHER,2.9241965882955774,0,1,0,appartment,2,0,77,0,3,Retired,12.389882139900172
passenger,3,ESCORT_TRANSFER,2.193868327690704,2,3,5,detached,7,1,5,0,1,Student,15.839460795513386
drive,3,HOME_OTHER,3.9003901385246875,2,2,0,detached,7,1,72,1,5,Retired,12.871298719595307
passenger,3,HOME_OTHER,2.4381358722593323,1,1,0,appartment,3,1,54,1,2,PTE,7.571330502458724
drive,7,HOME_WORK,3.6644486002768324,3,2,3,appartment,6,0,50,0,5,FTE,17.028804559206137
drive,7,SHOPPING,4.236659005272255,1,2,0,detached,6,0,67,1,6,Volunteer,19.706630675729055
drive,2,HOME_OTHER,0.29997574006161576,2,2,4,detached,7,1,57,1,5,FTE,17.754721867222305
drive,3,HOME_EDU,0.8941235835981607,2,5,5,detached,6,0,13,0,1,Student,16.51845379639776
drive,1,HOME_OTHER,0.10770065864940151,1,1,0,detached,1,1,57,1,4,FTE,13.67213822921967
passenger,3,HOME_OTHER,13.485984412427948,1,5,4,appartment,7,1,8,0,1,Student,11.961079095296634
drive,4,ESCORT_TRANSFER,2.803857351499383,1,4,0,detached,5,0,40,1,6,PTE,7.520761264026266
drive,4,HOME_OTHER,4.418948867260218,2,2,0,detached,5,1,40,1,3,FTE,8.856286599421777
drive,3,SHOPPING,4.037650541776402,2,1,0,detached,3,1,63,1,2,FTE,13.933818455566083
drive,1,HOME_WORK,29.542592211170664,1,1,3,appartment,1,1,27,1,6,FTE,6.225854087897759
passenger,1,HOME_EDU,0.6714912888018157,1,2,0,detached,4,0,72,1,5,Volunteer,11.709505891992073
drive,3,OTHER,7.586020898699713,5,2,2,duplex_townhouse,4,0,41,1,5,FTE,11.207482173220354
drive,5,SHOPPING,1.976444027042158,3,5,3,detached,7,0,48,1,3,FTE,10.572107737118253
drive,4,HOME_WORK,0.4906156052335461,3,3,0,detached,6,1,41,1,6,FTE,8.496445772206659
drive,4,HOME_OTHER,0.4382866141951478,2,3,0,detached,3,0,37,1,2,Homemaker,18.802045261332655
passenger,4,SHOPPING,0.4877179835177027,1,2,0,appartment,5,0,56,1,4,PTE,16.341522010889292
drive,4,HOME_WORK,8.079439349716434,2,2,2,detached,5,1,47,1,6,FTE,7.120996715606982
passenger,4,HOME_OTHER,5.306513649786933,1,1,0,appartment,3,1,70,1,6,Volunteer,9.847845929381673
drive,2,HOME_OTHER,10.17001886418285,1,1,0,detached,1,1,76,1,3,Retired,12.123437853901903
drive,3,ESCORT_TRANSFER,1.3918133215244288,1,1,2,detached,7,1,29,1,6,FTE,7.527728363322177
drive,1,HOME_OTHER,3.1716081597367327,1,1,0,detached,3,0,76,1,3,FTE,2.7735674592831825
passenger,4,HOME_OTHER,0.22951961750496616,1,1,0,detached,1,0,72,1,3,Retired,17.868451528614536
drive,1,OTHER,1.2427422619172594,1,1,0,duplex_townhouse,6,0,77,1,1,Retired,16.267072690760227
drive,1,HOME_OTHER,4.436145802573051,2,3,1,detached,7,1,48,1,5,FTE,12.52725774306787
walk,4,HOME_OTHER,7.021208101712292,2,2,1,appartment,7,0,55,1,6,FTE,14.251367346107513
pt,2,HOME_WORK,1.3978324704470848,2,6,1,detached,6,1,48,1,6,PTE,10.27362192108494
drive,1,BUSINESS,1.5030252649222013,2,1,1,duplex_townhouse,3,1,54,1,4,FTE,11.783108082646251
drive,1,HOME_OTHER,18.082027786325842,1,3,1,duplex_townhouse,4,1,26,1,3,FTE,7.087797078905357
drive,5,HOME_WORK,0.5072052926995216,1,4,2,appartment,5,0,29,1,6,FTE,14.110090435259984
drive,4,SHOPPING,2.573071221313095,2,2,1,detached,3,1,68,1,5,Retired,19.615762256944276
passenger,1,SHOPPING,0.47950353208580454,1,1,0,duplex_townhouse,6,0,51,1,5,FTE,19.98555138879966
drive,5,OTHER,1.5464041727988762,2,1,1,detached,6,0,61,1,2,Retired,14.088179226342053
walk,5,HOME_WORK,33.11919154587873,4,4,0,detached,6,0,50,1,5,PTE,13.546586460972158
drive,3,HOME_WORK,2.3068219636960294,1,1,0,appartment,2,1,72,1,5,Retired,11.906185039752959
drive,3,HOME_OTHER,14.458088581215081,2,1,0,duplex_townhouse,6,1,61,1,6,FTE,16.75284489496549
drive,5,HOME_WORK,3.710999224640464,2,2,5,appartment,7,1,44,1,6,FTE,21.989924047076645
drive,1,HOME_OTHER,13.07093967822378,1,1,0,detached,4,1,73,1,2,FTE,16.124779125579256
drive,5,ESCORT_TRANSFER,3.4057845531782465,2,2,0,detached,7,1,55,1,6,FTE,10.459017326195331
pt,1,HOME_OTHER,6.589268378011165,1,1,0,detached,1,0,79,1,6,Retired,12.776254797665747
passenger,1,OTHER,1.5430094143459834,1,3,0,detached,2,1,14,0,4,Student,9.9794682252312
drive,4,HOME_OTHER,0.30716782514334007,1,1,0,appartment,2,1,85,1,3,Retired,12.111974075589847
drive,4,HOME_WORK,0.4167941950058159,1,2,0,appartment,7,0,40,1,3,FTE,6.614200910430278
pt,2,SHOPPING,0.5980877184412379,0,1,0,detached,2,1,45,0,3,Unemployed,7.704837475399061
passenger,2,BUSINESS,1.7901603365119685,3,2,0,detached,6,1,61,1,5,Retired,10.258236252460156
walk,1,SHOPPING,0.5602004013221302,2,1,0,detached,3,1,57,1,5,FTE,13.564349165622957
drive,5,SHOPPING,2.1651069065669275,1,1,0,detached,6,0,80,1,2,Retired,17.255154678856155
passenger,2,HOME_EDU,11.02143034805359,2,3,3,detached,3,1,15,1,2,Student,10.100152012033156
drive,3,SHOPPING,2.157168907753113,1,2,2,detached,3,0,47,1,2,Retired,11.42633292334427
drive,4,HOME_OTHER,1.2139937305074848,1,2,0,detached,6,1,61,1,5,FTE,19.43114072941059
drive,2,HOME_OTHER,2.682234829504922,4,5,2,detached,5,0,37,1,6,FTE,11.57846959622627
drive,1,HOME_OTHER,17.70644369884277,2,1,1,detached,3,0,66,1,3,PTE,10.709662431594836
drive,5,SHOPPING,1.728804892014959,2,2,2,detached,5,1,77,1,2,Retired,13.423763740299359
walk,3,OTHER,0.3023820722470291,1,1,1,appartment,2,1,52,1,2,Unemployed,9.269642451326218
pt,5,HOME_OTHER,3.4751330504958045,1,5,2,detached,5,0,6,0,1,Student,16.74583931729389
drive,5,OTHER,2.079346126141974,2,3,3,detached,6,1,45,1,5,FTE,7.632854642807077
pt,5,HOME_OTHER,12.439627344966572,1,1,0,appartment,6,0,41,1,6,FTE,19.082815892264616
drive,4,BUSINESS,2.2674225198766913,1,1,0,detached,1,1,74,0,1,Retired,11.994493138403948
walk,5,HOME_OTHER,0.9083915541272602,1,2,0,appartment,7,1,57,1,6,FTE,17.38886971836088
drive,5,HOME_WORK,14.25251741860174,2,3,3,detached,7,0,50,1,3,PTE,7.808845519216728
drive,2,HOME_OTHER,0.488982854673292,4,5,2,detached,6,0,56,1,4,Homemaker,17.51172981146299
walk,1,ESCORT_TRANSFER,0.32352129471426716,0,1,0,detached,1,0,63,0,3,Unemployed,6.114511494482443
passenger,2,SHOPPING,3.432646508683962,0,1,0,duplex_townhouse,3,0,69,1,4,PTE,16.15359031570421
passenger,1,SHOPPING,0.7114423579343039,1,3,1,duplex_townhouse,7,0,4,0,1,Unknown,15.92474134484587
passenger,1,BUSINESS,2.2192813358075667,1,1,0,duplex_townhouse,1,1,76,1,3,Retired,12.118824445354614
walk,4,HOME_EDU,0.39056787909390206,2,4,4,detached,7,1,16,1,3,Student,14.855239918682901
pt,7,HOME_WORK,20.345979935379763,1,1,0,detached,2,1,22,1,5,FTE,19.060215411510242
pt,1,HOME_EDU,2.5163460287943344,1,4,6,appartment,1,0,14,0,1,Student,18.833954586623424
drive,1,SHOPPING,3.6188798599320586,1,2,1,detached,6,0,67,1,6,FTE,17.876206050601592
passenger,5,SHOPPING,1.4220623723528978,2,5,5,detached,7,1,5,0,1,Student,12.530775326399919
drive,1,HOME_WORK,4.42469111452009,2,2,0,detached,4,0,80,1,3,Retired,17.89210505955793
drive,1,OTHER,12.133025765530293,1,3,1,duplex_townhouse,7,0,53,1,5,FTE,16.036466928135336
drive,1,SHOPPING,2.6128457993300582,2,2,3,detached,7,0,48,1,4,FTE,17.03110870954951
drive,5,SHOPPING,4.269477161132371,1,1,0,detached,7,0,67,1,6,PTE,10.391528655937238
drive,2,HOME_WORK,10.066644642160707,2,2,1,detached,7,1,56,1,6,Retired,6.4512032005778375
passenger,2,HOME_WORK,24.701087414300748,3,4,2,detached,1,0,49,1,6,Retired,14.967602388291422
drive,6,OTHER,2.0925870607392683,1,1,1,detached,6,1,49,1,6,FTE,13.022303560894738
drive,5,SHOPPING,0.23142729107526785,1,1,1,appartment,4,1,77,1,3,FTE,10.84580575511424
drive,5,SHOPPING,0.507579917587019,2,4,1,detached,7,1,55,1,6,FTE,13.877719613898806
drive,6,HOME_WORK,15.035466161864559,2,3,0,detached,7,0,60,1,3,Retired,16.03744092299855
drive,3,HOME_OTHER,7.673630794929766,1,2,0,detached,6,0,63,1,3,Retired,14.55363036310312
drive,5,HOME_WORK,13.1746440842326,1,3,0,detached,6,1,23,1,5,Student,6.839528923187842
drive,5,HOME_WORK,6.958287561566059,1,1,0,appartment,1,0,52,1,5,PTE,8.507328198718207
drive,5,HOME_OTHER,20.01857763313035,2,4,0,detached,3,0,60,1,4,FTE,13.344574812363929
drive,1,HOME_WORK,4.631815448291801,2,1,1,detached,6,1,40,1,3,FTE,5.914255929498044
drive,2,HOME_OTHER,3.984876427449939,3,2,2,detached,7,0,24,1,2,FTE,9.651682617568522
pt,7,HOME_OTHER,10.413752288368256,1,1,0,appartment,2,0,76,0,6,PTE,6.498175185170687
drive,2,SHOPPING,3.0783677380764973,2,2,3,detached,7,1,34,1,5,FTE,14.679861928565346
drive,6,HOME_WORK,1.8546857484046042,1,1,0,duplex_townhouse,2,1,34,1,2,Unemployed,7.336992620680833
drive,2,OTHER,19.67870081050248,1,1,0,detached,3,1,79,1,3,Retired,13.563215609067655
drive,1,HOME_WORK,13.627091647634183,2,2,2,duplex_townhouse,5,1,47,1,5,FTE,5.32956543527831
passenger,1,SHOPPING,0.9822026707007208,2,5,0,appartment,7,0,9,0,1,Student,14.989507046295486
drive,4,HOME_OTHER,2.5876188237103457,1,2,0,detached,3,0,65,1,2,Retired,17.924685865940248
walk,6,OTHER,17.09766914444287,1,2,5,appartment,6,0,35,1,5,Homemaker,6.599796534974993
passenger,2,SHOPPING,1.0806099665813484,2,2,0,detached,3,1,57,1,2,Retired,15.660872361886975
drive,5,BUSINESS,2.0469263640274318,2,2,2,detached,7,1,54,1,4,FTE,21.034483920266936
drive,2,HOME_WORK,3.9646662260811345,2,3,2,detached,7,0,61,1,3,FTE,8.109588353591572
drive,5,ESCORT_TRANSFER,1.6834491260165116,2,2,1,detached,7,1,31,1,6,FTE,9.605132469740736
pt,4,OTHER,2.437124766141524,2,4,3,detached,6,0,28,1,3,FTE,15.269850682416966
drive,1,SHOPPING,1.9102646037320012,2,2,0,detached,6,1,71,1,5,Retired,15.844103096516305
drive,4,HOME_OTHER,3.668767354704847,2,2,2,appartment,6,0,57,1,5,Retired,8.880935351049732
passenger,4,HOME_OTHER,10.406789704922183,2,1,2,appartment,6,1,8,0,1,Student,10.772586245123783
drive,4,ESCORT_TRANSFER,0.3656769320492054,2,2,2,duplex_townhouse,5,0,26,1,5,Student,6.319815195717838
drive,2,HOME_OTHER,17.970745132997862,2,2,3,detached,6,0,68,1,5,Volunteer,6.107606241679691
pt,3,HOME_OTHER,4.452585030025441,2,2,0,detached,7,0,60,0,2,Retired,6.746622892336115
drive,1,ESCORT_TRANSFER,1.0654881171260553,2,4,3,duplex_townhouse,7,0,40,1,2,PTE,9.026149868353006
pt,3,HOME_WORK,2.134155278515589,3,5,3,detached,7,0,45,1,2,Homemaker,12.904777703840088
drive,5,ESCORT_TRANSFER,5.447077733645192,2,5,4,detached,7,0,22,1,6,FTE,14.365138017556708
walk,2,ESCORT_TRANSFER,11.98366598648245,1,3,1,detached,7,0,54,1,2,FTE,15.811572169733939
pt,4,HOME_WORK,7.147233418381672,2,3,3,detached,7,1,19,0,5,Student,7.221030316452708
walk,2,HOME_OTHER,0.24787779707470123,1,3,2,detached,7,0,31,1,1,Student,9.267502180885204
drive,1,HOME_OTHER,2.506637870165439,1,1,1,detached,6,1,54,1,5,FTE,11.31431402065153
drive,2,ESCORT_TRANSFER,16.903439635639025,1,1,0,appartment,1,1,65,1,1,PTE,10.387450303213239
passenger,2,HOME_OTHER,1.8030575377211804,2,4,3,detached,7,1,7,0,1,Student,22.948155053383186
drive,3,HOME_OTHER,0.8981867385336106,1,1,0,detached,4,0,72,1,2,Retired,19.2520794557296
drive,4,SHOPPING,5.0128058824677115,2,2,0,detached,4,1,58,1,4,Retired,17.41205825332463
drive,4,ESCORT_TRANSFER,5.7647206031365865,1,1,1,appartment,2,1,31,1,3,FTE,20.675783757411082
passenger,2,HOME_OTHER,0.39313648793546063,2,5,5,detached,7,0,15,0,1,Student,6.526512300265354
passenger,4,HOME_OTHER,0.29937767890719186,1,3,1,appartment,1,0,8,0,1,Student,11.284711315806423
drive,3,OTHER,0.4250087238916642,2,2,0,detached,4,0,72,1,5,Retired,12.356439848079773
drive,2,HOME_WORK,3.0967815771213796,4,1,0,detached,6,0,33,1,5,FTE,10.102457481727697
drive,3,SHOPPING,0.14719948469781674,1,1,0,detached,3,1,79,1,3,Retired,6.883195010725538
drive,1,HOME_OTHER,1.6359129824155672,1,1,1,duplex_townhouse,4,1,36,1,5,FTE,19.615471359427058
passenger,2,HOME_OTHER,1.1528269825087913,0,1,0,duplex_townhouse,2,0,70,1,2,Unemployed,18.733160724629062
drive,3,SHOPPING,7.101113529046691,1,1,0,appartment,2,0,37,1,1,Unemployed,17.059902167429534
drive,6,HOME_OTHER,1.4866181584948128,1,2,0,appartment,5,1,75,1,6,Retired,18.57739872272719
drive,3,ESCORT_TRANSFER,9.922514046689736,3,2,0,detached,7,1,60,1,2,FTE,15.176636457089495
walk,5,HOME_EDU,0.9464851996370244,1,1,1,appartment,3,0,16,0,6,Student,15.005367911809945
drive,1,BUSINESS,1.1394409414772604,1,1,1,appartment,3,1,40,1,5,FTE,9.671215163463652
drive,2,HOME_OTHER,10.672124572002907,2,2,0,detached,7,0,52,1,5,FTE,15.886075780246248
drive,3,HOME_OTHER,0.00730655054129664,1,1,0,appartment,3,1,55,1,6,FTE,13.485283615246185
drive,1,SHOPPING,1.9325160527146092,2,2,2,detached,6,1,48,1,3,FTE,18.723352984381627
pt,2,HOME_WORK,9.139444490125632,1,1,0,appartment,2,1,38,1,1,FTE,7.322260468843034
drive,7,SHOPPING,2.86209649980816,2,2,0,appartment,7,0,58,1,6,FTE,19.228628298224045
drive,4,ESCORT_TRANSFER,0.11552624570156955,2,2,0,detached,6,0,61,1,4,FTE,21.52111054487899
drive,3,HOME_OTHER,0.5879962411010156,3,2,1,detached,6,1,66,1,5,Retired,9.416693339228498
walk,5,SHOPPING,1.3773418875015981,1,1,0,detached,1,1,73,1,2,Retired,9.739621920682557
walk,5,HOME_OTHER,0.2599631743549925,2,3,0,duplex_townhouse,3,0,3,0,1,Unknown,14.302781716293493
passenger,3,HOME_EDU,7.897142972086444,2,6,4,appartment,1,1,14,0,1,Student,11.621633465768777
drive,1,ESCORT_TRANSFER,0.7089237824183287,2,3,0,detached,6,0,41,1,5,Student,7.821160365707462
drive,1,HOME_OTHER,2.9623099242973794,0,1,2,appartment,7,1,64,1,6,FTE,10.52756530068039
passenger,5,HOME_OTHER,0.37348720159881516,3,1,0,detached,5,0,73,0,6,Retired,12.093507316426741
walk,1,SHOPPING,0.36756249879687924,1,1,1,appartment,2,0,46,1,1,Unemployed,12.761877708857103
drive,5,OTHER,4.586393343813709,1,1,1,appartment,7,0,61,1,6,FTE,20.442578073087983
drive,5,SHOPPING,0.7791784091551698,2,5,3,detached,7,0,33,1,5,FTE,18.197915247088027
drive,2,HOME_OTHER,5.140353196274054,2,2,0,detached,6,1,58,1,5,FTE,19.0731348019429
drive,3,HOME_OTHER,3.852789942363343,2,2,3,detached,7,0,48,1,6,FTE,15.272714452342356
drive,3,OTHER,2.0938663397515547,1,1,2,appartment,5,1,28,1,2,FTE,14.913955857738843
drive,5,HOME_OTHER,2.7848243738146357,1,2,0,appartment,3,1,76,1,6,FTE,7.0785557419542595
drive,1,HOME_OTHER,15.090083073750794,1,1,0,appartment,6,1,77,1,6,Volunteer,15.337651055486635
walk,5,HOME_OTHER,11.253153551162493,1,1,1,appartment,1,0,56,1,5,Unemployed,14.472411234024875
drive,4,BUSINESS,1.9995654328249006,2,4,3,detached,7,1,41,1,6,FTE,18.718749709088996
drive,2,OTHER,2.9462339385361793,2,2,1,duplex_townhouse,5,0,53,1,5,Retired,12.944035275514635
passenger,3,HOME_EDU,2.7385524685022204,2,4,0,detached,3,1,15,0,2,Student,10.516028333363849
pt,1,HOME_EDU,0.7422949576834599,3,4,7,detached,7,1,5,0,1,Student,6.163445529341317
drive,6,HOME_OTHER,1.1237806938280464,2,4,3,detached,7,0,48,1,2,Student,8.56069216635118
drive,1,OTHER,0.4624820510575691,3,4,1,detached,3,1,31,1,2,Student,11.565595658602966
passenger,7,HOME_OTHER,0.9370495066480571,1,2,0,duplex_townhouse,3,1,55,1,5,PTE,9.04874643019921
cycle,5,HOME_OTHER,6.883133098108038,0,1,0,appartment,4,1,33,1,6,FTE,16.28132372519896
pt,1,HOME_OTHER,2.576807294678913,1,1,0,appartment,3,1,38,1,5,FTE,13.738937208179042
drive,1,HOME_OTHER,0.26071287053937736,1,2,2,duplex_townhouse,5,1,27,1,6,FTE,9.343015010448992
drive,5,HOME_WORK,3.1882598792135504,3,5,0,appartment,2,0,50,1,2,Unemployed,8.61607926084581
passenger,4,HOME_WORK,14.840867163954485,0,2,0,detached,1,1,65,1,1,Unemployed,6.45721142372456
drive,5,HOME_OTHER,0.3809749054229122,1,3,2,detached,7,0,63,1,6,PTE,9.981439482464074
walk,2,SHOPPING,2.2486673587093824,1,1,0,detached,5,1,63,1,6,Retired,11.496873652490278
passenger,7,ESCORT_TRANSFER,0.33455986213143085,3,4,6,detached,7,1,10,0,1,Student,19.23496997587584
drive,3,OTHER,1.170334216398624,1,1,0,appartment,3,1,54,1,3,FTE,19.319352836288935
drive,1,HOME_WORK,3.343354583419552,2,2,0,appartment,1,0,54,0,1,Retired,9.479328749354405
drive,4,HOME_OTHER,0.8295308464675223,0,1,0,appartment,1,1,80,0,2,Retired,21.348578714634822
drive,4,SHOPPING,1.9798125165358338,1,2,0,detached,6,1,66,1,5,PTE,11.7831485029053
drive,2,HOME_WORK,4.029374787350585,2,4,2,appartment,1,0,54,1,6,PTE,5.511678623975102
passenger,1,HOME_OTHER,3.310535846786404,0,5,1,detached,1,0,12,0,5,Student,6.693241462698302
pt,5,HOME_WORK,37.838806853251334,1,1,0,duplex_townhouse,2,0,48,1,3,FTE,8.334834796150602
drive,2,OTHER,0.10347631292781015,4,4,3,appartment,5,0,50,1,5,PTE,13.085318666503982
drive,3,HOME_OTHER,4.164210301825603,1,1,0,appartment,6,1,75,1,6,Retired,11.264010455374645
drive,5,HOME_WORK,5.967052785778426,2,4,3,detached,7,1,45,1,2,FTE,9.42652545208632
drive,2,HOME_WORK,0.5522064216711225,1,1,0,detached,3,0,66,1,2,Volunteer,5.849847971387447
drive,5,ESCORT_TRANSFER,2.975132011884332,2,2,1,detached,7,0,40,1,3,FTE,18.125674242258878
