choice,travel_dow,trip_purpose,distance,hh_vehicles,hh_size,hh_bikes,hh_descr,hh_income,gender,age,license,education_level,work_status,departure_time
drive,2,SHOPPING,1.4779200000000001,2,2,0,detached,7,1,71,1,6,PTE,14.483333333333333
passenger,3,OTHER,4.02834,4,3,4,detached,7,0,48,1,5,PTE,19.0
pt,2,ESCORT_TRANSFER,3.2733,0,2,2,appartment,6,0,39,1,6,FTE,22.416666666666668
drive,1,OTHER,5.52959,2,2,0,detached,6,1,65,1,5,FTE,13.25
drive,1,HOME_OTHER,3.9566199999999996,1,1,0,duplex_townhouse,6,0,50,1,5,FTE,18.083333333333332
drive,3,SHOPPING,19.548479999999998,3,2,1,detached,4,1,55,1,1,FTE,18.666666666666668
drive,2,HOME_WORK,0.52082,2,2,2,duplex_townhouse,4,1,35,1,3,FTE,7.333333333333333
pt,1,HOME_EDU,3.86029,2,4,0,detached,7,1,12,0,1,Student,15.5
drive,1,SHOPPING,20.9035,3,3,3,detached,7,0,24,1,5,FTE,12.583333333333334
drive,4,HOME_WORK,1.67553,2,2,2,appartment,6,0,39,1,2,Volunteer,9.333333333333334
drive,4,HOME_WORK,0.11682999999999999,2,2,4,detached,6,1,55,1,5,FTE,16.833333333333332
walk,6,HOME_OTHER,0.9578700000000001,1,1,0,appartment,3,1,23,1,5,FTE,11.916666666666666
pt,1,HOME_WORK,4.59776,0,1,0,appartment,3,1,54,0,6,PTE,22.25
pt,2,SHOPPING,3.58095,0,2,2,duplex_townhouse,2,0,40,1,6,PTE,14.0
drive,1,HOME_WORK,2.24476,3,3,0,detached,4,0,27,1,5,FTE,9.5
drive,3,OTHER,17.652829999999998,2,2,2,detached,7,1,53,1,6,FTE,17.0
drive,1,HOME_WORK,3.5601,2,2,0,appartment,4,1,41,1,4,FTE,16.5
drive,2,ESCORT_TRANSFER,3.31075,2,3,2,detached,4,0,40,1,6,FTE,7.483333333333333
drive,4,OTHER,1.6378700000000002,3,2,2,duplex_townhouse,7,0,54,1,3,FTE,12.416666666666666
walk,4,HOME_WORK,0.15605,3,3,0,detached,7,0,45,1,4,FTE,14.633333333333333
drive,2,HOME_WORK,17.53388,2,2,0,detached,5,1,29,1,4,FTE,6.0
drive,1,SHOPPING,1.31025,2,2,0,detached,2,0,65,1,2,Retired,12.416666666666666
drive,2,ESCORT_TRANSFER,1.7274,2,2,0,detached,7,0,61,1,5,FTE,6.5
drive,5,SHOPPING,1.09761,1,2,0,detached,3,0,63,1,4,Homemaker,12.75
walk,3,HOME_OTHER,0.5775600000000001,1,1,0,appartment,2,1,58,1,5,Retired,9.0
drive,3,HOME_WORK,2.48223,2,2,0,detached,5,0,34,1,4,FTE,8.916666666666666
pt,1,ESCORT_TRANSFER,0.79703,0,1,1,appartment,2,1,78,1,5,Retired,10.5
drive,2,HOME_WORK,53.75566,3,3,0,detached,7,1,36,1,6,FTE,17.166666666666668
drive,3,HOME_WORK,8.391160000000001,1,1,5,detached,6,0,56,1,6,FTE,7.5
drive,5,HOME_OTHER,10.26455,3,2,0,detached,5,1,51,1,3,Retired,21.883333333333333
pt,3,HOME_OTHER,7.3323,0,2,0,appartment,2,0,54,1,3,FTE,6.916666666666667
drive,3,ESCORT_TRANSFER,33.43376,6,4,1,detached,7,1,59,1,2,FTE,16.666666666666668
drive,2,HOME_WORK,5.52366,3,2,2,detached,6,0,59,1,6,FTE,9.05
drive,1,SHOPPING,0.34822,1,1,1,appartment,2,1,51,1,5,PTE,17.25
drive,4,ESCORT_TRANSFER,0.29105,2,2,1,detached,4,0,65,1,3,Retired,8.0
drive,2,HOME_OTHER,3.1448,2,3,1,detached,7,0,31,1,6,PTE,8.35
pt,5,ESCORT_TRANSFER,10.36558,1,3,3,detached,7,1,44,1,6,FTE,7.566666666666666
drive,4,OTHER,0.50516,2,1,0,detached,5,1,61,1,3,FTE,10.583333333333334
drive,5,HOME_OTHER,2.46938,1,1,0,appartment,4,0,80,1,5,PTE,14.266666666666667
drive,2,HOME_OTHER,3.48345,2,2,0,duplex_townhouse,7,0,64,1,5,PTE,12.75
passenger,3,SHOPPING,10.75179,1,3,2,detached,7,1,7,0,1,Student,14.583333333333334
cycle,2,SHOPPING,1.28976,0,1,2,appartment,2,1,30,1,6,Student,17.333333333333332
drive,2,OTHER,31.92985,2,2,2,detached,6,0,51,1,5,FTE,19.0
drive,1,HOME_OTHER,1.24079,1,1,0,appartment,5,1,75,1,6,Retired,14.0
passenger,4,HOME_OTHER,12.90362,2,3,0,detached,5,1,2,0,1,Unknown,17.516666666666666
passenger,4,SHOPPING,1.5036100000000001,2,2,0,detached,7,0,62,1,6,Retired,13.583333333333334
drive,1,OTHER,2.2124099999999998,3,3,0,detached,5,0,46,1,2,FTE,10.516666666666667
drive,1,HOME_WORK,20.170920000000002,1,2,2,detached,6,1,44,1,3,FTE,5.5
walk,2,HOME_OTHER,0.14390999999999998,2,2,4,duplex_townhouse,7,0,54,1,6,Student,13.833333333333334
drive,1,ESCORT_TRANSFER,8.19364,2,1,0,detached,4,1,35,1,4,FTE,14.65
drive,1,ESCORT_TRANSFER,0.64018,2,4,2,detached,3,0,38,1,6,PTE,15.2
drive,7,SHOPPING,0.6276,2,2,2,detached,6,0,57,1,3,FTE,14.166666666666666
drive,1,HOME_OTHER,4.32439,2,2,2,detached,4,1,55,1,6,FTE,21.0
walk,4,ESCORT_TRANSFER,0.33714,2,3,2,appartment,7,1,57,1,6,FTE,8.25
drive,3,HOME_OTHER,2.37036,3,4,0,detached,5,0,53,1,6,FTE,18.35
passenger,2,HOME_OTHER,1.70278,2,2,0,detached,7,1,65,1,5,PTE,11.833333333333334
drive,1,SHOPPING,1.00429,3,3,3,detached,6,0,44,1,5,FTE,17.416666666666668
passenger,1,HOME_OTHER,3.56091,2,4,0,detached,6,0,4,0,1,Student,11.75
drive,2,HOME_OTHER,1.26217,2,2,1,detached,4,0,56,1,6,FTE,17.583333333333332
pt,4,HOME_EDU,0.7046899999999999,2,4,0,detached,6,0,7,0,1,Student,15.0
passenger,4,HOME_OTHER,2.93198,0,1,0,appartment,1,0,63,0,2,Unemployed,18.5
drive,1,HOME_WORK,12.702760000000001,2,4,3,detached,6,0,49,1,3,FTE,19.0
drive,3,HOME_WORK,11.71849,4,3,0,detached,6,0,52,1,2,FTE,7.25
drive,2,HOME_OTHER,19.05227,2,2,0,appartment,5,0,64,1,3,Retired,14.733333333333333
drive,5,ESCORT_TRANSFER,2.1034900000000003,2,2,2,detached,7,0,65,1,6,Student,13.583333333333334
drive,1,HOME_OTHER,25.97036,5,3,0,detached,4,0,57,1,3,Student,22.0
drive,2,SHOPPING,0.12359,1,1,0,appartment,2,0,84,1,5,Volunteer,14.75
drive,1,HOME_OTHER,13.30136,3,2,0,detached,3,0,53,1,6,Volunteer,8.0
drive,1,ESCORT_TRANSFER,0.0017399999999999998,2,2,2,appartment,5,1,65,1,6,PTE,7.75
drive,4,ESCORT_TRANSFER,1.55784,2,5,2,detached,7,0,22,1,2,FTE,15.266666666666667
walk,4,OTHER,0.28586,1,1,1,appartment,3,0,35,1,6,FTE,12.583333333333334
drive,2,HOME_OTHER,2.49633,2,2,1,detached,6,1,56,1,5,FTE,18.233333333333334
drive,3,HOME_WORK,22.25345,1,1,2,duplex_townhouse,3,1,42,1,2,FTE,17.25
drive,3,SHOPPING,4.75387,2,2,0,appartment,5,1,82,1,5,Retired,11.433333333333334
drive,4,SHOPPING,0.77963,1,1,0,detached,3,0,59,1,6,Retired,13.333333333333334
drive,1,OTHER,2.0322,3,2,1,detached,7,1,48,1,5,FTE,13.116666666666667
walk,5,HOME_OTHER,0.39277,1,1,1,detached,1,1,75,1,3,Retired,6.25
drive,3,OTHER,8.207989999999999,2,2,2,detached,5,1,59,1,5,FTE,16.166666666666668
drive,1,HOME_WORK,2.7536099999999997,2,4,0,detached,4,0,32,1,3,FTE,18.0
drive,1,HOME_OTHER,1.7387400000000002,3,2,0,detached,7,1,52,1,2,FTE,5.5
drive,1,HOME_WORK,14.5703,2,3,1,detached,7,1,35,1,6,FTE,19.666666666666668
pt,4,HOME_WORK,5.4413800000000005,0,1,0,appartment,3,0,58,1,3,FTE,8.583333333333334
drive,1,ESCORT_TRANSFER,1.41133,1,4,4,detached,7,0,35,1,3,Homemaker,8.75
pt,5,ESCORT_TRANSFER,6.08849,1,1,0,duplex_townhouse,1,0,46,1,2,FTE,18.666666666666668
passenger,4,ESCORT_TRANSFER,19.05764,3,2,0,detached,7,1,63,1,5,PTE,21.0
walk,2,OTHER,0.47955,2,3,3,detached,7,1,56,1,6,FTE,13.916666666666666
drive,2,SHOPPING,1.27366,2,4,4,detached,6,1,48,1,5,FTE,16.833333333333332
drive,5,OTHER,14.14226,2,4,2,appartment,5,0,33,1,5,Homemaker,10.583333333333334
drive,2,HOME_OTHER,7.05697,2,3,0,detached,2,0,76,1,6,Retired,13.066666666666666
passenger,2,HOME_OTHER,1.7481099999999998,2,4,0,detached,6,1,2,0,1,Student,16.433333333333334
drive,1,ESCORT_TRANSFER,0.59359,3,4,4,detached,4,1,55,1,2,FTE,16.216666666666665
drive,3,OTHER,3.0861099999999997,3,3,0,detached,6,1,59,1,6,FTE,13.166666666666666
drive,6,SHOPPING,0.5616899999999999,2,2,2,appartment,7,0,42,1,6,FTE,15.0
drive,3,ESCORT_TRANSFER,0.20969000000000002,2,4,2,detached,7,0,34,1,4,FTE,16.416666666666668
drive,3,ESCORT_TRANSFER,1.7280200000000001,1,3,2,duplex_townhouse,7,0,31,1,5,PTE,7.833333333333333
drive,2,BUSINESS,1.84929,1,1,0,detached,2,0,73,1,3,Retired,13.533333333333333
pt,3,HOME_WORK,22.3481,1,2,0,detached,4,1,44,0,2,FTE,6.333333333333333
drive,2,HOME_OTHER,0.54513,2,3,0,detached,1,1,25,1,2,FTE,16.0
drive,2,OTHER,13.55511,4,2,1,detached,7,1,61,1,3,PTE,8.5
passenger,3,HOME_OTHER,4.738919999999999,0,2,0,appartment,1,0,55,0,1,Unemployed,10.0
drive,1,HOME_WORK,22.86295,2,2,1,detached,7,1,60,1,6,FTE,5.25
drive,2,HOME_WORK,3.17595,2,4,0,appartment,1,0,33,1,2,Student,5.0
walk,3,HOME_EDU,0.23631999999999997,1,6,1,appartment,3,1,3,0,1,Student,14.583333333333334
walk,3,HOME_WORK,0.32145,1,2,0,appartment,7,1,35,1,5,FTE,17.083333333333332
drive,2,ESCORT_TRANSFER,0.19839,2,4,4,detached,6,0,43,1,5,PTE,12.833333333333334
passenger,1,HOME_OTHER,7.13306,1,1,0,appartment,2,0,62,1,3,Retired,9.0
walk,5,OTHER,0.1842,0,1,1,appartment,2,0,54,1,5,PTE,13.0
drive,4,HOME_OTHER,0.39482,2,4,5,detached,7,0,46,1,3,FTE,18.966666666666665
walk,1,ESCORT_TRANSFER,0.09591000000000001,0,1,1,appartment,1,0,60,0,4,PTE,9.35
drive,4,SHOPPING,1.8154,2,2,0,detached,6,1,56,1,6,Unemployed,12.833333333333334
drive,1,HOME_WORK,21.66476,2,2,0,duplex_townhouse,5,0,30,1,6,FTE,16.083333333333332
walk,5,HOME_WORK,0.30446,1,2,0,appartment,2,0,23,1,5,FTE,12.066666666666666
drive,4,HOME_OTHER,12.77148,2,1,1,detached,5,1,52,1,5,FTE,10.166666666666666
drive,4,HOME_WORK,7.54518,1,1,1,appartment,4,0,35,1,6,FTE,5.5
passenger,2,HOME_OTHER,5.25384,0,1,1,appartment,1,0,69,0,2,Retired,14.0
walk,2,ESCORT_TRANSFER,0.0,1,1,0,appartment,5,1,32,1,5,FTE,16.916666666666668
drive,3,SHOPPING,6.80843,1,1,0,appartment,4,0,67,1,3,Retired,12.85
drive,1,HOME_OTHER,1.20525,5,3,0,detached,7,0,47,1,2,PTE,16.0
drive,4,OTHER,1.7949599999999999,1,1,0,appartment,7,1,59,1,6,FTE,15.916666666666666
passenger,5,HOME_OTHER,0.84275,1,2,0,appartment,7,1,68,1,6,FTE,22.75
drive,4,HOME_WORK,1.6833,2,2,0,detached,2,1,72,1,3,Volunteer,18.5
drive,2,SHOPPING,9.59051,1,2,0,detached,1,0,78,1,3,Retired,9.683333333333334
drive,5,HOME_WORK,14.43856,2,5,5,detached,6,1,45,1,6,FTE,8.166666666666666
passenger,1,HOME_OTHER,12.8334,1,2,0,detached,2,0,77,1,1,Retired,12.0
drive,5,HOME_OTHER,27.371109999999998,4,2,2,detached,7,1,59,1,5,FTE,15.916666666666666
walk,7,HOME_OTHER,0.12655999999999998,1,2,0,detached,3,0,69,1,2,PTE,9.166666666666666
drive,6,SHOPPING,2.31506,2,2,2,detached,7,1,36,1,6,FTE,11.666666666666666
drive,2,HOME_EDU,14.633429999999999,3,3,0,detached,7,0,23,1,5,Student,7.0
walk,1,SHOPPING,0.13041,1,1,1,appartment,4,1,75,1,5,FTE,7.0
drive,3,HOME_WORK,22.70884,2,3,0,detached,7,1,41,1,6,FTE,5.75
passenger,5,OTHER,8.75135,1,2,0,appartment,3,0,83,1,6,Retired,11.833333333333334
drive,2,HOME_WORK,6.23021,2,4,0,detached,7,0,42,1,6,FTE,8.566666666666666
pt,3,BUSINESS,9.36771,1,1,0,appartment,5,1,59,1,2,FTE,10.0
drive,3,HOME_WORK,24.21392,2,2,1,detached,6,1,69,1,5,FTE,7.333333333333333
passenger,3,HOME_EDU,1.43151,2,4,4,detached,5,0,8,0,1,Student,7.833333333333333
passenger,1,HOME_OTHER,0.00371,2,5,1,detached,4,1,4,0,1,Unknown,13.25
drive,4,ESCORT_TRANSFER,1.19276,2,3,0,detached,1,1,79,1,1,PTE,16.416666666666668
passenger,2,HOME_OTHER,15.57944,1,3,0,detached,7,1,0,0,1,Unknown,10.5
walk,4,HOME_WORK,0.45792,1,1,1,appartment,5,0,51,1,6,FTE,17.333333333333332
drive,1,HOME_WORK,2.87107,1,1,1,duplex_townhouse,3,0,48,1,6,PTE,7.25
drive,1,HOME_OTHER,12.43983,1,1,0,detached,1,1,66,1,5,Retired,13.583333333333334
drive,3,ESCORT_TRANSFER,1.7919999999999998,1,3,1,detached,3,0,35,1,5,Volunteer,8.916666666666666
pt,1,SHOPPING,2.5931599999999997,1,1,1,appartment,6,1,43,1,5,FTE,16.666666666666668
walk,5,HOME_OTHER,0.0,2,6,6,duplex_townhouse,2,1,34,0,1,FTE,20.5
drive,1,HOME_WORK,15.13809,2,2,3,detached,7,1,49,1,6,FTE,5.25
drive,2,HOME_OTHER,2.62379,1,1,0,detached,3,0,83,1,2,Retired,10.7
drive,1,HOME_OTHER,2.09022,1,1,0,appartment,6,1,40,1,6,FTE,21.383333333333333
drive,4,ESCORT_TRANSFER,0.29375,2,3,1,detached,3,0,44,1,4,FTE,14.633333333333333
drive,3,HOME_EDU,13.730939999999999,4,5,0,detached,7,0,17,1,1,Student,7.0
drive,7,SHOPPING,3.24095,3,3,4,detached,7,0,63,1,6,PTE,15.083333333333334
drive,3,ESCORT_TRANSFER,0.15830999999999998,2,2,2,appartment,1,0,16,1,1,Student,6.933333333333334
drive,1,HOME_WORK,29.88842,2,2,2,detached,7,1,60,1,6,FTE,18.25
drive,3,HOME_WORK,1.43153,1,1,0,detached,3,0,31,1,5,FTE,17.75
walk,2,ESCORT_TRANSFER,0.18959,1,2,0,duplex_townhouse,7,1,32,1,5,FTE,18.183333333333334
walk,2,HOME_WORK,0.31978,1,2,0,duplex_townhouse,2,0,47,1,6,FTE,7.75
pt,5,HOME_WORK,5.79318,0,1,0,appartment,4,0,35,0,4,FTE,7.25
drive,4,ESCORT_TRANSFER,0.45941000000000004,4,5,1,detached,3,1,60,1,1,FTE,15.183333333333334
walk,3,ESCORT_TRANSFER,0.69198,2,3,1,detached,7,1,55,1,6,FTE,12.2
drive,1,HOME_WORK,1.50633,1,1,0,appartment,3,0,61,1,5,PTE,7.25
drive,4,ESCORT_TRANSFER,28.5876,3,3,0,detached,7,1,51,1,6,Volunteer,18.583333333333332
walk,5,HOME_WORK,0.0,1,1,1,detached,4,0,59,1,6,FTE,7.75
drive,4,HOME_WORK,9.50515,1,1,0,duplex_townhouse,5,0,52,1,6,FTE,6.716666666666667
drive,3,ESCORT_TRANSFER,3.8603400000000003,2,4,4,detached,4,0,40,1,5,Homemaker,16.25
pt,3,HOME_WORK,10.5335,0,3,0,detached,1,0,52,0,3,FTE,4.0
drive,2,HOME_WORK,1.52369,1,1,0,duplex_townhouse,7,1,44,1,2,FTE,18.25
drive,2,HOME_OTHER,14.92767,1,2,0,detached,3,0,40,1,6,FTE,9.25
drive,2,SHOPPING,13.54914,1,2,0,duplex_townhouse,4,1,59,1,6,FTE,17.583333333333332
drive,2,HOME_OTHER,25.17969,1,1,0,appartment,6,1,25,1,5,FTE,23.666666666666668
passenger,2,ESCORT_TRANSFER,0.6118,1,3,1,detached,6,1,14,0,1,Student,17.816666666666666
walk,2,OTHER,0.14351,1,1,1,appartment,6,0,34,1,6,FTE,13.15
drive,1,HOME_OTHER,0.77376,2,4,5,detached,7,0,42,1,6,FTE,16.816666666666666
passenger,4,HOME_OTHER,0.21765,1,2,0,appartment,4,1,48,1,3,FTE,1.5
pt,2,HOME_WORK,3.92518,0,1,0,appartment,2,0,41,0,5,FTE,6.916666666666667
drive,3,BUSINESS,21.79014,2,4,0,appartment,3,1,33,1,6,FTE,6.25
walk,2,HOME_OTHER,0.12769,0,1,1,appartment,7,1,29,1,5,FTE,12.0
drive,2,HOME_WORK,9.16395,2,3,0,appartment,6,0,46,1,6,FTE,21.0
drive,4,HOME_WORK,15.43779,2,2,0,duplex_townhouse,5,0,37,1,5,FTE,17.0
drive,4,HOME_WORK,0.42173,2,2,0,detached,5,1,41,1,3,FTE,10.833333333333334
drive,3,HOME_WORK,10.760689999999999,1,3,0,appartment,6,1,34,1,6,FTE,7.083333333333333
drive,4,SHOPPING,0.6956,1,1,0,detached,2,0,53,1,2,Retired,15.266666666666667
drive,3,HOME_WORK,9.16858,1,1,2,appartment,4,0,48,1,6,FTE,16.833333333333332
drive,2,HOME_WORK,0.37722,3,3,0,detached,6,1,26,1,6,Student,14.916666666666666
pt,5,HOME_WORK,7.41172,1,1,0,appartment,3,0,47,1,5,FTE,8.55
passenger,5,SHOPPING,1.28951,2,3,3,detached,5,1,13,0,1,Student,15.25
drive,5,ESCORT_TRANSFER,1.41577,1,1,1,appartment,4,0,40,1,5,PTE,19.266666666666666
walk,4,HOME_OTHER,0.0,0,1,0,appartment,1,0,76,0,1,Retired,8.0
pt,2,HOME_EDU,3.66955,2,4,3,detached,7,0,15,0,1,Student,15.25
passenger,5,SHOPPING,4.41648,2,3,2,detached,7,1,2,0,1,Student,18.0
drive,4,SHOPPING,1.5143799999999998,2,2,2,detached,7,0,51,1,2,FTE,19.0
pt,1,HOME_WORK,0.39077,0,1,0,appartment,2,0,81,0,6,PTE,17.0
passenger,1,HOME_OTHER,4.32493,2,4,2,detached,7,0,1,0,1,Student,11.583333333333334
drive,4,OTHER,15.0649,2,3,2,appartment,7,1,30,1,6,FTE,9.233333333333333
drive,5,OTHER,2.1661,1,1,0,detached,5,0,56,1,5,PTE,19.15
drive,5,SHOPPING,1.16628,1,1,0,duplex_townhouse,1,1,73,1,3,Retired,10.55
pt,4,HOME_WORK,7.514289999999999,0,1,0,appartment,2,0,29,1,5,FTE,8.0
drive,3,HOME_WORK,1.6288799999999999,2,2,0,detached,3,0,58,1,4,FTE,7.25
drive,4,SHOPPING,2.12799,1,1,0,detached,4,0,59,1,5,Retired,12.25
passenger,3,HOME_OTHER,2.2399400000000003,2,5,5,detached,6,1,10,0,1,Student,19.25
drive,4,OTHER,6.953289999999999,1,1,0,appartment,7,1,51,1,6,FTE,17.75
walk,1,HOME_OTHER,0.01926,2,2,0,detached,7,0,38,1,5,Homemaker,10.35
passenger,7,ESCORT_TRANSFER,3.56655,4,2,2,detached,6,1,65,1,3,Volunteer,10.5
drive,5,SHOPPING,0.47835,3,2,1,detached,4,0,57,1,3,FTE,7.5
drive,1,HOME_EDU,8.12852,2,4,0,detached,6,1,18,1,2,Student,14.5
drive,5,HOME_WORK,12.362810000000001,1,3,2,detached,3,0,48,1,3,FTE,15.5
drive,7,HOME_OTHER,21.77478,2,2,0,duplex_townhouse,7,1,69,1,6,PTE,20.25
drive,1,HOME_WORK,4.82722,1,1,0,detached,2,0,73,1,3,Volunteer,11.5
drive,5,HOME_OTHER,1.52045,3,2,0,detached,7,0,75,1,2,Retired,9.95
drive,3,HOME_WORK,42.744,2,2,0,detached,5,0,57,1,2,FTE,13.0
drive,7,HOME_OTHER,12.74329,2,2,0,detached,3,1,48,1,2,Retired,14.666666666666666
drive,1,BUSINESS,0.40397,2,2,1,appartment,5,0,59,1,5,FTE,14.5
drive,4,ESCORT_TRANSFER,5.00172,1,2,1,appartment,5,0,41,1,6,FTE,6.966666666666667
drive,3,OTHER,1.76957,2,3,2,detached,6,1,47,1,4,FTE,12.0
drive,4,HOME_WORK,7.661789999999999,1,1,1,duplex_townhouse,2,0,55,1,2,FTE,8.5
drive,1,ESCORT_TRANSFER,0.60056,3,3,0,detached,6,0,22,1,4,Student,8.5
drive,1,SHOPPING,13.00468,3,2,0,detached,7,1,48,1,2,FTE,15.25
drive,1,HOME_OTHER,16.40435,1,2,0,appartment,2,1,75,1,2,Retired,12.2
drive,5,SHOPPING,2.28379,1,1,0,detached,2,0,87,1,2,Retired,11.833333333333334
drive,3,SHOPPING,5.48151,2,2,0,detached,7,0,58,1,5,FTE,17.833333333333332
passenger,2,HOME_EDU,0.53857,2,3,3,detached,5,0,2,0,1,Student,7.25
drive,4,HOME_WORK,0.48854,2,2,1,detached,1,0,77,1,2,FTE,8.0
drive,3,HOME_OTHER,14.05045,2,2,1,detached,7,0,72,1,6,PTE,14.583333333333334
drive,2,HOME_OTHER,0.6298600000000001,1,2,0,detached,6,1,55,1,6,FTE,17.633333333333333
drive,4,OTHER,5.29379,1,1,0,duplex_townhouse,3,0,58,1,5,FTE,18.25
drive,2,SHOPPING,2.15128,2,2,1,detached,3,1,70,1,4,Retired,16.25
pt,4,HOME_WORK,5.98766,0,1,0,appartment,3,0,57,1,6,FTE,6.583333333333333
drive,1,HOME_OTHER,1.39281,2,2,0,detached,6,0,27,1,5,FTE,5.75
drive,2,SHOPPING,0.7936300000000001,1,1,0,duplex_townhouse,7,0,77,1,5,Volunteer,14.0
drive,5,HOME_WORK,8.97278,3,3,0,detached,7,1,22,1,5,FTE,16.583333333333332
drive,1,HOME_WORK,2.34138,4,4,3,detached,7,1,55,1,6,FTE,10.833333333333334
drive,4,HOME_OTHER,3.19959,3,2,0,detached,7,1,48,1,5,FTE,19.1
